NoB,time,realRT,accuracy,realAccuracy,trueConnection,participant,Structure,trial
2,3,2.198,1,1,a,d4o3knz0mpk1e3r,Query,16
1,1,0.63,1,1,a,d4o3knz0mpk1e3r,Query,17
7,7,10.02,1,1,a,d4o3knz0mpk1e3r,Query,18
2,3,1.873,1,1,a,d4o3knz0mpk1e3r,Query,19
4,5,2.831,1,1,a,d4o3knz0mpk1e3r,Query,20
4,5,2.797,1,1,a,d4o3knz0mpk1e3r,Query,21
6,7,7.599,1,1,a,d4o3knz0mpk1e3r,Query,22
2,2,1.415,1,1,a,d4o3knz0mpk1e3r,Query,23
6,7,4.172,0.7333333333333333,1,a,d4o3knz0mpk1e3r,Query,24
5,5,5.007,0.4,1,a,d4o3knz0mpk1e3r,Query,25
2,3,1.294,1,1,a,d4o3knz0mpk1e3r,Query,26
5,6,7.535,1,1,a,d4o3knz0mpk1e3r,Query,27
6,7,4.216,0.9333333333333333,1,a,d4o3knz0mpk1e3r,Query,28
1,1,0.675,1,1,a,d4o3knz0mpk1e3r,Query,29
7,8,4.485,0.8666666666666667,1,a,d4o3knz0mpk1e3r,Query,30
6,6,3.039,0.9333333333333333,1,a,d4o3knz0mpk1e3r,Query,31
3,4,3.151,1,1,a,d4o3knz0mpk1e3r,Query,32
5,6,4.432,1,1,a,d4o3knz0mpk1e3r,Query,33
2,3,1.07,1,1,a,d4o3knz0mpk1e3r,Query,34
7,7,4.67,1,1,a,d4o3knz0mpk1e3r,Query,35
2,3,2.793,1,1,jhe,d4o3knz0mpk1e3r,Sequence,1
7,13,12.748,0.6,1,jhe,d4o3knz0mpk1e3r,Sequence,2
3,5,2.35,1,1,jhe,d4o3knz0mpk1e3r,Sequence,3
7,13,10.071,0.3333333333333333,1,jhe,d4o3knz0mpk1e3r,Sequence,4
4,7,2.86,0.6666666666666666,1,jhe,d4o3knz0mpk1e3r,Sequence,5
2,3,1.879,1,1,jhe,d4o3knz0mpk1e3r,Sequence,6
4,7,3.654,1,1,jhe,d4o3knz0mpk1e3r,Sequence,7
4,7,3.045,1,1,jhe,d4o3knz0mpk1e3r,Sequence,8
6,11,4.566,0.4,1,jhe,d4o3knz0mpk1e3r,Sequence,9
7,12,9.686,0.8666666666666667,1,jhe,d4o3knz0mpk1e3r,Sequence,10
3,5,3.221,1,1,jhe,d4o3knz0mpk1e3r,Sequence,11
3,5,1.996,1,1,jhe,d4o3knz0mpk1e3r,Sequence,12
1,1,0.79,1,1,jhe,d4o3knz0mpk1e3r,Sequence,13
1,1,0.541,1,1,jhe,d4o3knz0mpk1e3r,Sequence,14
1,1,0.628,1,1,jhe,d4o3knz0mpk1e3r,Sequence,15
2,3,1.703,1,1,jhe,d4o3knz0mpk1e3r,Sequence,16
1,1,0.62,1,1,jhe,d4o3knz0mpk1e3r,Sequence,17
2,3,1.183,1,1,jhe,d4o3knz0mpk1e3r,Sequence,18
3,5,2.061,1,1,jhe,d4o3knz0mpk1e3r,Sequence,19
6,9,7.141,0.8,1,jhe,d4o3knz0mpk1e3r,Sequence,20
4,7,3.374,0.3333333333333333,1,jhe,d4o3knz0mpk1e3r,Sequence,21
7,9,12.694,0.4,0,jhe,d4o3knz0mpk1e3r,Sequence,22
5,9,5.39,1,0,jhe,d4o3knz0mpk1e3r,Sequence,23
5,9,4.934,0.4,1,jhe,d4o3knz0mpk1e3r,Sequence,24
4,7,4.55,1,1,jhe,d4o3knz0mpk1e3r,Sequence,25
6,10,9.3,0.7333333333333333,1,jhe,d4o3knz0mpk1e3r,Sequence,26
2,3,1.909,1,1,jhe,d4o3knz0mpk1e3r,Sequence,27
7,11,9.302,1,1,jhe,d4o3knz0mpk1e3r,Sequence,28
3,5,2.472,1,1,jhe,d4o3knz0mpk1e3r,Sequence,29
6,10,10.149,0.8666666666666667,1,jhe,d4o3knz0mpk1e3r,Sequence,30
6,10,5.632,1,1,jhe,d4o3knz0mpk1e3r,Sequence,31
1,1,0.807,1,1,jhe,d4o3knz0mpk1e3r,Sequence,32
5,9,4.196,0.9333333333333333,1,jhe,d4o3knz0mpk1e3r,Sequence,33
5,9,3.421,0.6666666666666666,1,jhe,d4o3knz0mpk1e3r,Sequence,34
5,9,6.765,0.4,1,jhe,d4o3knz0mpk1e3r,Sequence,35
6,11,7.307,0.3333333333333333,1,a,d4o3knz0mpk1e3r,None,1
2,3,2.233,1,1,a,d4o3knz0mpk1e3r,None,2
7,13,13.972,1,1,a,d4o3knz0mpk1e3r,None,3
4,7,3.94,1,1,a,d4o3knz0mpk1e3r,None,4
1,1,0.854,1,1,a,d4o3knz0mpk1e3r,None,5
1,1,1.03,1,1,a,d4o3knz0mpk1e3r,None,6
7,12,9.335,0.9333333333333333,1,a,d4o3knz0mpk1e3r,None,7
4,7,3.302,1,1,a,d4o3knz0mpk1e3r,None,8
2,3,2.607,0.6666666666666666,1,a,d4o3knz0mpk1e3r,None,9
1,1,0.829,1,1,a,d4o3knz0mpk1e3r,None,10
1,1,0.729,1,1,a,d4o3knz0mpk1e3r,None,11
6,11,10.356,0.5333333333333333,1,a,d4o3knz0mpk1e3r,None,12
6,11,9.47,1,1,a,d4o3knz0mpk1e3r,None,13
5,9,9.364,1,1,a,d4o3knz0mpk1e3r,None,14
2,3,2.428,1,1,a,d4o3knz0mpk1e3r,None,15
5,9,7.015,1,1,a,d4o3knz0mpk1e3r,None,16
5,9,4.671,1,1,a,d4o3knz0mpk1e3r,None,17
3,5,6.142,1,1,a,d4o3knz0mpk1e3r,None,18
3,5,2.09,0.8,1,a,d4o3knz0mpk1e3r,None,19
4,7,3.256,1,1,a,d4o3knz0mpk1e3r,None,20
2,3,1.753,1,1,a,d4o3knz0mpk1e3r,None,21
6,10,10.319,1,1,a,d4o3knz0mpk1e3r,None,22
7,11,11.006,0.9333333333333333,1,a,d4o3knz0mpk1e3r,None,23
6,11,5.813,1,1,a,d4o3knz0mpk1e3r,None,24
4,7,4.725,1,1,a,d4o3knz0mpk1e3r,None,25
7,12,15.359,1,1,a,d4o3knz0mpk1e3r,None,26
3,5,4.151,1,1,a,d4o3knz0mpk1e3r,None,27
3,5,2.262,1,1,a,d4o3knz0mpk1e3r,None,28
7,10,16.268,0.4,1,a,d4o3knz0mpk1e3r,None,29
2,3,1.631,1,1,a,d4o3knz0mpk1e3r,None,30
4,7,3.135,1,1,a,d4o3knz0mpk1e3r,None,31
5,9,4.003,1,1,a,d4o3knz0mpk1e3r,None,32
3,5,2.359,1,1,a,d4o3knz0mpk1e3r,None,33
5,8,5.543,0.6,1,a,d4o3knz0mpk1e3r,None,34
1,1,0.83,1,1,a,d4o3knz0mpk1e3r,None,35
2,3,1.684,0.8,1,a,yvs2167kyhkctcg,Query,1
4,7,2.685,0.7333333333333333,1,a,yvs2167kyhkctcg,Query,2
6,11,2.423,1,1,a,yvs2167kyhkctcg,Query,3
5,9,2.942,0.6666666666666666,1,a,yvs2167kyhkctcg,Query,4
5,9,1.964,0.8666666666666667,1,a,yvs2167kyhkctcg,Query,5
1,1,1.139,1,1,a,yvs2167kyhkctcg,Query,6
3,5,1.928,0.9333333333333333,1,a,yvs2167kyhkctcg,Query,7
1,1,0.6,1,1,a,yvs2167kyhkctcg,Query,8
7,8,2.705,0.9333333333333333,1,a,yvs2167kyhkctcg,Query,9
7,8,2.614,0.8,0,a,yvs2167kyhkctcg,Query,10
4,5,2.676,1,1,a,yvs2167kyhkctcg,Query,11
7,8,1.822,0.8666666666666667,1,a,yvs2167kyhkctcg,Query,12
4,5,1.799,1,1,a,yvs2167kyhkctcg,Query,13
6,7,1.922,1,1,a,yvs2167kyhkctcg,Query,14
7,8,1.465,1,1,a,yvs2167kyhkctcg,Query,15
6,6,3.549,0.9333333333333333,0,a,yvs2167kyhkctcg,Query,16
6,7,1.891,0.5333333333333333,1,a,yvs2167kyhkctcg,Query,17
1,1,0.854,1,1,a,yvs2167kyhkctcg,Query,18
2,3,0.555,1,1,a,yvs2167kyhkctcg,Query,19
5,5,0.897,0.9333333333333333,1,a,yvs2167kyhkctcg,Query,20
3,4,0.822,1,0,a,yvs2167kyhkctcg,Query,21
2,3,1.095,1,1,a,yvs2167kyhkctcg,Query,22
4,5,2.427,1,1,a,yvs2167kyhkctcg,Query,23
3,4,1.569,1,1,a,yvs2167kyhkctcg,Query,24
7,7,1.123,0.8666666666666667,1,a,yvs2167kyhkctcg,Query,25
1,1,0.945,1,1,a,yvs2167kyhkctcg,Query,26
4,5,1.049,1,1,a,yvs2167kyhkctcg,Query,27
1,1,0.75,1,1,a,yvs2167kyhkctcg,Query,28
3,4,0.717,1,1,a,yvs2167kyhkctcg,Query,29
5,6,1.039,1,1,a,yvs2167kyhkctcg,Query,30
2,3,0.869,1,1,a,yvs2167kyhkctcg,Query,31
2,3,0.976,0.9333333333333333,1,a,yvs2167kyhkctcg,Query,32
5,5,1.068,1,1,a,yvs2167kyhkctcg,Query,33
3,4,0.947,1,1,a,yvs2167kyhkctcg,Query,34
6,7,1.173,0.9333333333333333,1,a,yvs2167kyhkctcg,Query,35
4,7,1.16,0.7333333333333333,1,jhg,yvs2167kyhkctcg,Sequence,1
4,7,2.005,1,1,jhg,yvs2167kyhkctcg,Sequence,2
5,9,2.416,0.4666666666666667,1,jhg,yvs2167kyhkctcg,Sequence,3
3,5,0.888,0.7333333333333333,1,jhg,yvs2167kyhkctcg,Sequence,4
7,13,1.971,0.5333333333333333,1,jhg,yvs2167kyhkctcg,Sequence,5
7,13,2.069,0.8666666666666667,0,jhg,yvs2167kyhkctcg,Sequence,6
1,1,0.885,1,1,jhg,yvs2167kyhkctcg,Sequence,7
1,1,0.798,1,1,jhg,yvs2167kyhkctcg,Sequence,8
7,10,6.728,0.7333333333333333,1,jhg,yvs2167kyhkctcg,Sequence,9
4,7,0.831,1,1,jhg,yvs2167kyhkctcg,Sequence,10
2,3,0.806,1,1,jhg,yvs2167kyhkctcg,Sequence,11
2,3,0.664,1,1,jhg,yvs2167kyhkctcg,Sequence,12
6,8,0.716,0.9333333333333333,1,jhg,yvs2167kyhkctcg,Sequence,13
3,5,0.703,1,1,jhg,yvs2167kyhkctcg,Sequence,14
5,5,2.319,0,1,jhg,yvs2167kyhkctcg,Sequence,15
6,11,1.684,0.7333333333333333,0,jhg,yvs2167kyhkctcg,Sequence,16
3,5,0.791,0.8,1,jhg,yvs2167kyhkctcg,Sequence,17
5,9,2.938,0.3333333333333333,1,jhg,yvs2167kyhkctcg,Sequence,18
6,11,1.329,0.6666666666666666,0,jhg,yvs2167kyhkctcg,Sequence,19
6,11,3.73,0.9333333333333333,1,jhg,yvs2167kyhkctcg,Sequence,20
1,1,0.924,1,1,jhg,yvs2167kyhkctcg,Sequence,21
2,3,0.638,1,1,jhg,yvs2167kyhkctcg,Sequence,22
7,9,1.243,0,0,jhg,yvs2167kyhkctcg,Sequence,23
6,11,1.194,1,1,jhg,yvs2167kyhkctcg,Sequence,24
2,3,0.733,1,1,jhg,yvs2167kyhkctcg,Sequence,25
7,8,2.805,0.3333333333333333,1,jhg,yvs2167kyhkctcg,Sequence,26
2,3,3.324,1,1,jhg,yvs2167kyhkctcg,Sequence,27
5,6,0.933,0.26666666666666666,1,jhg,yvs2167kyhkctcg,Sequence,28
1,1,0.678,1,1,jhg,yvs2167kyhkctcg,Sequence,29
5,6,1.06,0,0,jhg,yvs2167kyhkctcg,Sequence,30
4,7,0.826,0.8666666666666667,1,jhg,yvs2167kyhkctcg,Sequence,31
3,5,0.74,0.8666666666666667,1,jhg,yvs2167kyhkctcg,Sequence,32
4,7,1.086,1,1,jhg,yvs2167kyhkctcg,Sequence,33
1,1,0.702,1,1,jhg,yvs2167kyhkctcg,Sequence,34
3,5,1.147,0.8,1,jhg,yvs2167kyhkctcg,Sequence,35
5,9,1.105,0.6666666666666666,1,a,yvs2167kyhkctcg,None,1
4,7,2.078,0.8666666666666667,0,a,yvs2167kyhkctcg,None,2
5,9,4.857,1,1,a,yvs2167kyhkctcg,None,3
6,9,0.886,0.7333333333333333,1,a,yvs2167kyhkctcg,None,4
2,3,1.212,0.9333333333333333,1,a,yvs2167kyhkctcg,None,5
3,5,2.887,0.8,1,a,yvs2167kyhkctcg,None,6
6,8,1.973,1,1,a,yvs2167kyhkctcg,None,7
6,7,1.253,0,1,a,yvs2167kyhkctcg,None,8
3,5,0.837,0.8666666666666667,1,a,yvs2167kyhkctcg,None,9
5,9,1.257,0.5333333333333333,0,a,yvs2167kyhkctcg,None,10
4,7,1.707,0.8666666666666667,1,a,yvs2167kyhkctcg,None,11
7,9,1.942,0.3333333333333333,0,a,yvs2167kyhkctcg,None,12
6,8,0.789,0.2,1,a,yvs2167kyhkctcg,None,13
5,8,1.302,1,0,a,yvs2167kyhkctcg,None,14
2,3,0.723,0.6666666666666666,1,a,yvs2167kyhkctcg,None,15
2,3,0.743,1,1,a,yvs2167kyhkctcg,None,16
6,9,0.864,0.2,1,a,yvs2167kyhkctcg,None,17
4,7,0.794,1,1,a,yvs2167kyhkctcg,None,18
5,7,1.203,0.7333333333333333,0,a,yvs2167kyhkctcg,None,19
7,8,2.791,0.8666666666666667,1,a,yvs2167kyhkctcg,None,20
2,3,0.795,1,1,a,yvs2167kyhkctcg,None,21
1,1,0.707,1,1,a,yvs2167kyhkctcg,None,22
1,1,0.624,1,1,a,yvs2167kyhkctcg,None,23
4,5,1.507,0.6,1,a,yvs2167kyhkctcg,None,24
7,8,2.302,0.26666666666666666,1,a,yvs2167kyhkctcg,None,25
1,1,1.067,1,1,a,yvs2167kyhkctcg,None,26
2,3,0.7,0.6,1,a,yvs2167kyhkctcg,None,27
3,4,0.703,1,1,a,yvs2167kyhkctcg,None,28
3,4,1.079,1,1,a,yvs2167kyhkctcg,None,29
7,7,2.112,0.8,1,a,yvs2167kyhkctcg,None,30
1,1,1.005,1,1,a,yvs2167kyhkctcg,None,31
3,4,1.442,0.6666666666666666,1,a,yvs2167kyhkctcg,None,32
1,1,0.753,1,1,a,yvs2167kyhkctcg,None,33
7,9,2.312,0.9333333333333333,1,a,yvs2167kyhkctcg,None,34
4,5,0.658,0.8666666666666667,1,a,yvs2167kyhkctcg,None,35
3,5,2.042,0.911,1,a,v2dh8a69mhuhkqz,Query,1
5,9,5.664,0.881,1,a,v2dh8a69mhuhkqz,Query,2
4,5,3.111,0.994,1,a,v2dh8a69mhuhkqz,Query,3
3,4,6.114,0.987,1,a,v2dh8a69mhuhkqz,Query,4
5,6,8.665,0.989,0,a,v2dh8a69mhuhkqz,Query,5
2,3,3.046,1,1,a,v2dh8a69mhuhkqz,Query,6
2,3,2.702,0.988,1,a,v2dh8a69mhuhkqz,Query,7
2,3,3.532,1,1,a,v2dh8a69mhuhkqz,Query,8
6,7,7.59,0.843,1,a,v2dh8a69mhuhkqz,Query,9
1,1,1.511,1,1,a,v2dh8a69mhuhkqz,Query,10
3,4,4.438,0.995,1,a,v2dh8a69mhuhkqz,Query,11
5,6,5.84,0.991,1,a,v2dh8a69mhuhkqz,Query,12
7,7,7.428,0.983,1,a,v2dh8a69mhuhkqz,Query,13
6,6,12.264,0.264,1,a,v2dh8a69mhuhkqz,Query,14
3,3,2.624,0.611,1,a,v2dh8a69mhuhkqz,Query,15
1,1,1.129,1,1,a,v2dh8a69mhuhkqz,Query,16
1,1,1.031,1,1,a,v2dh8a69mhuhkqz,Query,17
4,4,3.277,0.793,1,a,v2dh8a69mhuhkqz,Query,18
1,1,0.949,1,1,a,v2dh8a69mhuhkqz,Query,19
4,5,3.369,1,1,a,v2dh8a69mhuhkqz,Query,20
3,4,2.357,0.62,1,a,v2dh8a69mhuhkqz,Query,21
5,5,5.833,0.444,1,a,v2dh8a69mhuhkqz,Query,22
7,8,9.725,0.846,1,a,v2dh8a69mhuhkqz,Query,23
6,7,8.585,0.99,1,a,v2dh8a69mhuhkqz,Query,24
4,5,3.129,0.996,1,a,v2dh8a69mhuhkqz,Query,25
1,1,0.808,1,1,a,v2dh8a69mhuhkqz,Query,26
6,7,6.266,1,1,a,v2dh8a69mhuhkqz,Query,27
4,5,2.655,0.985,1,a,v2dh8a69mhuhkqz,Query,28
7,8,5.832,0.777,1,a,v2dh8a69mhuhkqz,Query,29
2,2,2.304,0.48,1,a,v2dh8a69mhuhkqz,Query,30
2,3,1.945,0.618,1,a,v2dh8a69mhuhkqz,Query,31
6,7,5.606,0.995,0,a,v2dh8a69mhuhkqz,Query,32
7,7,11.485,0.851,0,a,v2dh8a69mhuhkqz,Query,33
5,6,4.795,0.993,1,a,v2dh8a69mhuhkqz,Query,34
7,7,7.36,0.871,0,a,v2dh8a69mhuhkqz,Query,35
5,9,2.882,0.778,1,hda,v2dh8a69mhuhkqz,Sequence,1
4,7,2.073,0.742,1,hda,v2dh8a69mhuhkqz,Sequence,2
5,5,3.428,0.005,1,hda,v2dh8a69mhuhkqz,Sequence,3
2,3,0.91,0.974,1,hda,v2dh8a69mhuhkqz,Sequence,4
6,6,4.69,0.181,1,hda,v2dh8a69mhuhkqz,Sequence,5
2,3,1.133,0.993,1,hda,v2dh8a69mhuhkqz,Sequence,6
7,7,7.27,0.688,1,hda,v2dh8a69mhuhkqz,Sequence,7
7,7,5.711,0.594,1,hda,v2dh8a69mhuhkqz,Sequence,8
3,4,1.634,0.596,1,hda,v2dh8a69mhuhkqz,Sequence,9
1,1,0.757,1,1,hda,v2dh8a69mhuhkqz,Sequence,10
7,7,7.968,0.526,0,hda,v2dh8a69mhuhkqz,Sequence,11
1,1,0.875,1,1,hda,v2dh8a69mhuhkqz,Sequence,12
4,4,1.842,0.541,1,hda,v2dh8a69mhuhkqz,Sequence,13
1,1,0.693,1,1,hda,v2dh8a69mhuhkqz,Sequence,14
4,4,3.467,0.589,1,hda,v2dh8a69mhuhkqz,Sequence,15
3,3,1.636,0.859,1,hda,v2dh8a69mhuhkqz,Sequence,16
2,3,0.923,0.985,1,hda,v2dh8a69mhuhkqz,Sequence,17
7,7,4.511,0.432,1,hda,v2dh8a69mhuhkqz,Sequence,18
1,1,0.739,1,1,hda,v2dh8a69mhuhkqz,Sequence,19
5,5,3.616,0.979,1,hda,v2dh8a69mhuhkqz,Sequence,20
4,4,2.425,0.863,1,hda,v2dh8a69mhuhkqz,Sequence,21
6,6,4.013,0.733,1,hda,v2dh8a69mhuhkqz,Sequence,22
6,6,4.217,0.982,1,hda,v2dh8a69mhuhkqz,Sequence,23
3,3,1.414,0.987,1,hda,v2dh8a69mhuhkqz,Sequence,24
3,3,1.575,0.992,1,hda,v2dh8a69mhuhkqz,Sequence,25
6,6,5.151,0.425,1,hda,v2dh8a69mhuhkqz,Sequence,26
7,8,7.116,1,1,hda,v2dh8a69mhuhkqz,Sequence,27
4,5,4.116,0.706,1,hda,v2dh8a69mhuhkqz,Sequence,28
1,1,1.007,1,1,hda,v2dh8a69mhuhkqz,Sequence,29
3,3,1.334,0.979,1,hda,v2dh8a69mhuhkqz,Sequence,30
5,5,2.61,0.495,1,hda,v2dh8a69mhuhkqz,Sequence,31
2,2,1.05,0.178,1,hda,v2dh8a69mhuhkqz,Sequence,32
5,5,2.969,0.075,1,hda,v2dh8a69mhuhkqz,Sequence,33
2,2,0.834,0.804,1,hda,v2dh8a69mhuhkqz,Sequence,34
6,6,4.317,0.026,1,hda,v2dh8a69mhuhkqz,Sequence,35
2,3,1.12,1,1,a,v2dh8a69mhuhkqz,None,1
1,1,0.783,1,1,a,v2dh8a69mhuhkqz,None,2
7,8,5.872,0.07,1,a,v2dh8a69mhuhkqz,None,3
4,5,3.774,1,1,a,v2dh8a69mhuhkqz,None,4
3,4,2.056,0.388,1,a,v2dh8a69mhuhkqz,None,5
2,3,1.142,0.995,1,a,v2dh8a69mhuhkqz,None,6
3,5,1.833,1,1,a,v2dh8a69mhuhkqz,None,7
2,2,1.127,0.974,1,a,v2dh8a69mhuhkqz,None,8
1,1,0.702,1,1,a,v2dh8a69mhuhkqz,None,9
7,7,6.807,0,1,a,v2dh8a69mhuhkqz,None,10
3,5,2.38,1,1,a,v2dh8a69mhuhkqz,None,11
2,3,1.431,0.995,1,a,v2dh8a69mhuhkqz,None,12
6,7,7.529,0.375,0,a,v2dh8a69mhuhkqz,None,13
5,7,4.842,0.986,1,a,v2dh8a69mhuhkqz,None,14
7,8,10.793,0.475,1,a,v2dh8a69mhuhkqz,None,15
5,5,5.73,0.389,1,a,v2dh8a69mhuhkqz,None,16
1,1,0.709,1,1,a,v2dh8a69mhuhkqz,None,17
2,3,0.983,0.993,1,a,v2dh8a69mhuhkqz,None,18
6,6,4.174,0.431,1,a,v2dh8a69mhuhkqz,None,19
1,1,0.639,1,1,a,v2dh8a69mhuhkqz,None,20
7,7,5.09,0,1,a,v2dh8a69mhuhkqz,None,21
7,13,8.961,0.245,1,a,v2dh8a69mhuhkqz,None,22
6,11,5.682,0.66,1,a,v2dh8a69mhuhkqz,None,23
6,8,6.353,0.046,1,a,v2dh8a69mhuhkqz,None,24
3,5,2.287,0.924,1,a,v2dh8a69mhuhkqz,None,25
4,7,2.825,0.375,1,a,v2dh8a69mhuhkqz,None,26
3,5,2.127,1,1,a,v2dh8a69mhuhkqz,None,27
4,5,2.532,0.906,1,a,v2dh8a69mhuhkqz,None,28
4,5,2.647,1,1,a,v2dh8a69mhuhkqz,None,29
5,5,4.368,0.228,1,a,v2dh8a69mhuhkqz,None,30
5,5,2.692,0,0,a,v2dh8a69mhuhkqz,None,31
6,11,5.035,0.408,1,a,v2dh8a69mhuhkqz,None,32
4,7,2.472,0.574,1,a,v2dh8a69mhuhkqz,None,33
1,1,0.793,1,1,a,v2dh8a69mhuhkqz,None,34
5,7,3.328,0.004,1,a,v2dh8a69mhuhkqz,None,35
1,1,0.736,1,1,a,cd1ooce50gh5xra,Query,1
1,1,0.677,1,1,a,cd1ooce50gh5xra,Query,2
5,9,3.598,0.6666666666666666,1,a,cd1ooce50gh5xra,Query,3
7,13,6.039,0.8666666666666667,1,a,cd1ooce50gh5xra,Query,4
3,5,2.021,0.9333333333333333,1,a,cd1ooce50gh5xra,Query,5
4,7,2.66,1,1,a,cd1ooce50gh5xra,Query,6
5,8,3.684,1,1,a,cd1ooce50gh5xra,Query,7
1,1,0.684,1,1,a,cd1ooce50gh5xra,Query,8
5,8,3.038,0.7333333333333333,1,a,cd1ooce50gh5xra,Query,9
3,5,1.403,1,1,a,cd1ooce50gh5xra,Query,10
4,5,2.198,0.5333333333333333,1,a,cd1ooce50gh5xra,Query,11
4,5,1.573,0.9333333333333333,1,a,cd1ooce50gh5xra,Query,12
3,4,1.166,1,1,a,cd1ooce50gh5xra,Query,13
6,7,3.535,1,1,a,cd1ooce50gh5xra,Query,14
2,3,0.688,1,1,a,cd1ooce50gh5xra,Query,15
2,3,0.582,1,1,a,cd1ooce50gh5xra,Query,16
6,7,3.51,1,1,a,cd1ooce50gh5xra,Query,17
2,3,0.614,1,1,a,cd1ooce50gh5xra,Query,18
4,5,1.647,1,1,a,cd1ooce50gh5xra,Query,19
7,7,1.798,1,1,a,cd1ooce50gh5xra,Query,20
1,1,0.522,1,1,a,cd1ooce50gh5xra,Query,21
5,6,1.131,1,1,a,cd1ooce50gh5xra,Query,22
1,1,0.528,1,1,a,cd1ooce50gh5xra,Query,23
2,3,0.536,1,1,a,cd1ooce50gh5xra,Query,24
7,8,1.765,1,1,a,cd1ooce50gh5xra,Query,25
7,7,1.817,1,1,a,cd1ooce50gh5xra,Query,26
6,7,1.962,1,1,a,cd1ooce50gh5xra,Query,27
4,5,0.605,0.9333333333333333,1,a,cd1ooce50gh5xra,Query,28
5,6,0.913,1,1,a,cd1ooce50gh5xra,Query,29
6,7,1.484,0.6666666666666666,1,a,cd1ooce50gh5xra,Query,30
6,6,1.022,1,1,a,cd1ooce50gh5xra,Query,31
7,7,1.435,0.8,1,a,cd1ooce50gh5xra,Query,32
3,3,0.679,0.6,1,a,cd1ooce50gh5xra,Query,33
3,4,0.47,1,1,a,cd1ooce50gh5xra,Query,34
2,3,0.514,1,1,a,cd1ooce50gh5xra,Query,35
6,11,5.515,0.6666666666666666,1,cbj,cd1ooce50gh5xra,Sequence,1
2,3,1.27,0.9333333333333333,1,cbj,cd1ooce50gh5xra,Sequence,2
2,3,0.608,1,1,cbj,cd1ooce50gh5xra,Sequence,3
6,11,4.273,0.3333333333333333,1,cbj,cd1ooce50gh5xra,Sequence,4
7,12,5.724,0.3333333333333333,1,cbj,cd1ooce50gh5xra,Sequence,5
6,11,7.519,1,1,cbj,cd1ooce50gh5xra,Sequence,6
4,7,2.446,0.8666666666666667,1,cbj,cd1ooce50gh5xra,Sequence,7
4,7,2.546,0.5333333333333333,1,cbj,cd1ooce50gh5xra,Sequence,8
7,11,6.003,0.9333333333333333,1,cbj,cd1ooce50gh5xra,Sequence,9
4,7,2.602,1,1,cbj,cd1ooce50gh5xra,Sequence,10
6,9,7.838,0.6,1,cbj,cd1ooce50gh5xra,Sequence,11
5,9,3.271,1,1,cbj,cd1ooce50gh5xra,Sequence,12
3,5,1.464,0.3333333333333333,1,cbj,cd1ooce50gh5xra,Sequence,13
5,9,2.879,1,1,cbj,cd1ooce50gh5xra,Sequence,14
3,5,1.553,1,1,cbj,cd1ooce50gh5xra,Sequence,15
4,7,1.957,1,1,cbj,cd1ooce50gh5xra,Sequence,16
1,1,1.196,1,1,cbj,cd1ooce50gh5xra,Sequence,17
7,11,6.06,1,1,cbj,cd1ooce50gh5xra,Sequence,18
1,1,0.538,1,1,cbj,cd1ooce50gh5xra,Sequence,19
2,3,0.671,1,1,cbj,cd1ooce50gh5xra,Sequence,20
1,1,0.44,1,1,cbj,cd1ooce50gh5xra,Sequence,21
5,8,4.936,1,1,cbj,cd1ooce50gh5xra,Sequence,22
3,5,1.292,1,1,cbj,cd1ooce50gh5xra,Sequence,23
6,9,4.916,0.26666666666666666,1,cbj,cd1ooce50gh5xra,Sequence,24
5,9,3.047,0.8666666666666667,1,cbj,cd1ooce50gh5xra,Sequence,25
7,11,6.04,1,1,cbj,cd1ooce50gh5xra,Sequence,26
5,9,3.589,1,1,cbj,cd1ooce50gh5xra,Sequence,27
2,3,0.535,1,1,cbj,cd1ooce50gh5xra,Sequence,28
4,7,3.02,0.9333333333333333,1,cbj,cd1ooce50gh5xra,Sequence,29
1,1,0.526,1,1,cbj,cd1ooce50gh5xra,Sequence,30
3,5,2.584,1,1,cbj,cd1ooce50gh5xra,Sequence,31
3,5,1.12,0.9333333333333333,1,cbj,cd1ooce50gh5xra,Sequence,32
1,1,0.547,1,1,cbj,cd1ooce50gh5xra,Sequence,33
7,10,4.577,0.4666666666666667,1,cbj,cd1ooce50gh5xra,Sequence,34
2,3,0.481,1,1,cbj,cd1ooce50gh5xra,Sequence,35
6,11,7.396,0.7333333333333333,1,a,cd1ooce50gh5xra,None,1
7,13,5.027,0.4,1,a,cd1ooce50gh5xra,None,2
7,12,4.369,1,1,a,cd1ooce50gh5xra,None,3
2,3,0.675,1,1,a,cd1ooce50gh5xra,None,4
1,1,0.486,1,1,a,cd1ooce50gh5xra,None,5
4,7,2.489,1,1,a,cd1ooce50gh5xra,None,6
5,8,2.88,1,1,a,cd1ooce50gh5xra,None,7
2,3,0.56,1,1,a,cd1ooce50gh5xra,None,8
4,7,1.93,1,1,a,cd1ooce50gh5xra,None,9
4,5,2.181,0.4666666666666667,1,a,cd1ooce50gh5xra,None,10
4,6,1.941,1,1,a,cd1ooce50gh5xra,None,11
6,8,4.712,0,1,a,cd1ooce50gh5xra,None,12
7,13,8.872,0.3333333333333333,1,a,cd1ooce50gh5xra,None,13
2,3,0.792,1,1,a,cd1ooce50gh5xra,None,14
7,12,5.289,0.6,1,a,cd1ooce50gh5xra,None,15
5,9,3.245,0.6,1,a,cd1ooce50gh5xra,None,16
1,1,0.595,1,1,a,cd1ooce50gh5xra,None,17
