NoB,time,realRT,accuracy,realAccuracy,threshold,connection,startAtSmall,participant,Structure,trial,trueConnection
5,8,4.98,1,1,4,a,1,zybgre563nuk6gb,None,24,0
1,1,1.409,1,1,4,a,1,zybgre563nuk6gb,None,25,0
2,3,-5.664,1,1,4,a,1,zybgre563nuk6gb,None,26,0
2,3,24.528,1,1,4,a,1,zybgre563nuk6gb,None,27,0
5,8,-2.588,1,1,4,a,1,zybgre563nuk6gb,None,28,0
3,5,11.752,1,1,4,a,1,zybgre563nuk6gb,None,29,0
7,10,-2.992,1,1,4,a,1,zybgre563nuk6gb,None,30,0
1,1,8.335,1,1,4,a,1,zybgre563nuk6gb,None,31,0
2,3,-0.929,1,1,4,a,1,zybgre563nuk6gb,None,32,0
7,10,-2.991,1,1,4,a,1,zybgre563nuk6gb,None,33,0
5,8,0.937,1,1,4,a,1,zybgre563nuk6gb,None,34,0
7,10,-5.343,1,1,4,a,1,zybgre563nuk6gb,None,35,0
4,7,0.219,1,1,7,a,1,gcbscmvhn2vt6bq,None,1,0
5,9,0.658,1,1,7,a,1,gcbscmvhn2vt6bq,None,2,0
4,7,-2.131,1,1,6,a,1,gcbscmvhn2vt6bq,None,3,0
3,5,0.506,1,1,6,a,1,gcbscmvhn2vt6bq,None,4,0
2,3,0.14,1,1,6,a,1,gcbscmvhn2vt6bq,None,5,0
7,12,-0.539,1,0,6,a,1,gcbscmvhn2vt6bq,None,6,0
2,3,-0.866,1,1,6,a,1,gcbscmvhn2vt6bq,None,7,0
6,11,-1.233,1,1,6,a,0,gcbscmvhn2vt6bq,None,8,0
5,9,-1.884,1,1,6,a,0,gcbscmvhn2vt6bq,None,9,0
5,9,0.79,1,1,5,a,0,gcbscmvhn2vt6bq,None,10,0
1,1,0.18,1,1,5,a,0,gcbscmvhn2vt6bq,None,11,0
3,5,-2.015,1,1,5,a,1,gcbscmvhn2vt6bq,None,12,0
6,10,2.954,1,1,5,a,0,gcbscmvhn2vt6bq,None,13,0
1,1,-0.059,1,1,5,a,0,gcbscmvhn2vt6bq,None,14,0
5,9,0.78,1,1,5,a,0,gcbscmvhn2vt6bq,None,15,0
4,7,0.221,1,1,5,a,0,gcbscmvhn2vt6bq,None,16,0
7,11,6.532,0,1,5,a,0,gcbscmvhn2vt6bq,None,17,0
3,5,-0.586,1,1,5,a,0,gcbscmvhn2vt6bq,None,18,0
4,7,-0.213,1,1,5,a,0,gcbscmvhn2vt6bq,None,19,0
2,3,-0.862,1,1,5,a,0,gcbscmvhn2vt6bq,None,20,0
3,5,-0.475,1,1,4,a,0,gcbscmvhn2vt6bq,None,21,0
4,7,-2.028,1,1,4,a,0,gcbscmvhn2vt6bq,None,22,0
7,10,3.143,1,1,4,a,0,gcbscmvhn2vt6bq,None,23,0
7,10,2.119,0,1,5,a,0,gcbscmvhn2vt6bq,None,24,0
1,1,-0.432,1,1,5,a,0,gcbscmvhn2vt6bq,None,25,0
5,9,0.574,1,1,4,a,0,gcbscmvhn2vt6bq,None,26,0
2,3,0,1,1,4,a,0,gcbscmvhn2vt6bq,None,27,0
6,9,3.313,1,1,4,a,0,gcbscmvhn2vt6bq,None,28,0
7,10,0.383,0,1,4,a,0,gcbscmvhn2vt6bq,None,29,0
1,1,-0.135,1,1,4,a,0,gcbscmvhn2vt6bq,None,30,0
1,1,-0.19,1,1,4,a,0,gcbscmvhn2vt6bq,None,31,0
6,9,3.147,0,1,5,a,0,gcbscmvhn2vt6bq,None,32,0
2,3,-0.024,1,1,4,a,0,gcbscmvhn2vt6bq,None,33,0
6,9,3.101,1,1,4,a,1,gcbscmvhn2vt6bq,None,34,0
3,5,0.77,1,1,4,a,1,gcbscmvhn2vt6bq,None,35,0
5,9,3.432,1,1,7,a,1,qn2bd9kkow9cfv1,None,1,0
7,13,-2.479,1,1,7,a,0,qn2bd9kkow9cfv1,None,2,0
3,5,1.815,1,1,6,a,0,qn2bd9kkow9cfv1,None,3,0
3,5,0.803,1,1,6,a,1,qn2bd9kkow9cfv1,None,4,0
1,1,-0.297,1,1,6,a,1,qn2bd9kkow9cfv1,None,5,0
5,9,0.333,1,1,6,a,1,qn2bd9kkow9cfv1,None,6,0
2,3,0.183,1,1,6,a,1,qn2bd9kkow9cfv1,None,7,0
6,11,0.761,1,1,6,a,1,qn2bd9kkow9cfv1,None,8,0
1,1,0.414,1,1,6,a,1,qn2bd9kkow9cfv1,None,9,0
7,12,0.291,1,1,6,a,1,qn2bd9kkow9cfv1,None,10,0
7,12,0.309,1,1,6,a,1,qn2bd9kkow9cfv1,None,11,0
3,5,-0.061,1,1,5,a,1,qn2bd9kkow9cfv1,None,12,0
2,3,0.22,1,1,5,a,1,qn2bd9kkow9cfv1,None,13,0
2,3,0.103,1,1,5,a,1,qn2bd9kkow9cfv1,None,14,0
1,1,-0.62,1,1,5,a,1,qn2bd9kkow9cfv1,None,15,0
6,10,0.725,1,1,5,a,1,qn2bd9kkow9cfv1,None,16,0
4,7,0.614,1,1,5,a,1,qn2bd9kkow9cfv1,None,17,0
7,11,-0.24,1,1,5,a,1,qn2bd9kkow9cfv1,None,18,0
1,1,0.11,1,1,5,a,1,qn2bd9kkow9cfv1,None,19,0
5,9,2.659,1,1,5,a,1,qn2bd9kkow9cfv1,None,20,0
5,9,2.039,1,1,4,a,1,qn2bd9kkow9cfv1,None,21,0
4,7,-0.951,1,1,4,a,1,qn2bd9kkow9cfv1,None,22,0
4,7,-0.276,1,1,4,a,1,qn2bd9kkow9cfv1,None,23,0
2,3,-0.136,1,1,4,a,1,qn2bd9kkow9cfv1,None,24,0
6,9,-3.444,1,1,4,a,1,qn2bd9kkow9cfv1,None,25,0
6,9,1.153,1,1,4,a,1,qn2bd9kkow9cfv1,None,26,0
5,8,0.43,1,1,4,a,1,qn2bd9kkow9cfv1,None,27,0
4,7,-1.185,1,1,4,a,1,qn2bd9kkow9cfv1,None,28,0
2,3,0.095,1,1,4,a,1,qn2bd9kkow9cfv1,None,29,0
1,1,-0.195,1,1,4,a,1,qn2bd9kkow9cfv1,None,30,0
4,7,0.173,1,1,4,a,1,qn2bd9kkow9cfv1,None,31,0
6,9,0.114,1,1,4,a,1,qn2bd9kkow9cfv1,None,32,0
3,5,0.012,1,1,4,a,1,qn2bd9kkow9cfv1,None,33,0
3,5,1.05,1,1,4,a,1,qn2bd9kkow9cfv1,None,34,0
7,10,1.259,1,1,4,a,1,qn2bd9kkow9cfv1,None,35,0
5,9,-0.377,1,1,7,a,1,zjckc3bo5wlwdhf,None,1,0
4,7,0.49,1,1,7,a,1,zjckc3bo5wlwdhf,None,2,0
6,11,-3.946,1,1,6,a,1,zjckc3bo5wlwdhf,None,3,0
1,1,-0.097,1,1,6,a,1,zjckc3bo5wlwdhf,None,4,0
3,5,-1.227,1,1,6,a,1,zjckc3bo5wlwdhf,None,5,0
2,3,-0.081,1,1,6,a,1,zjckc3bo5wlwdhf,None,6,0
3,5,0.649,1,1,6,a,1,zjckc3bo5wlwdhf,None,7,0
7,12,-6.953,1,1,6,a,1,zjckc3bo5wlwdhf,None,8,0
6,11,0.609,1,1,6,a,1,zjckc3bo5wlwdhf,None,9,0
3,5,0.039,1,1,6,a,1,zjckc3bo5wlwdhf,None,10,0
1,1,-0.132,1,1,6,a,1,zjckc3bo5wlwdhf,None,11,0
1,1,-0.232,1,1,6,a,1,zjckc3bo5wlwdhf,None,12,0
2,3,-0.222,1,1,5,a,1,zjckc3bo5wlwdhf,None,13,0
7,11,-3.978,1,1,5,a,0,zjckc3bo5wlwdhf,None,14,0
4,7,-0.431,1,1,5,a,0,zjckc3bo5wlwdhf,None,15,0
7,11,-4.319,1,1,5,a,0,zjckc3bo5wlwdhf,None,16,0
5,9,1.786,1,1,5,a,0,zjckc3bo5wlwdhf,None,17,0
4,7,-3.111,1,1,5,a,1,zjckc3bo5wlwdhf,None,18,0
5,9,5.94,1,1,5,a,1,zjckc3bo5wlwdhf,None,19,0
2,3,1.096,1,1,5,a,1,zjckc3bo5wlwdhf,None,20,0
2,3,-0.989,1,1,4,a,1,zjckc3bo5wlwdhf,None,21,0
7,10,-12.016,0,0,5,a,1,zjckc3bo5wlwdhf,None,22,0
2,3,0.348,1,1,4,a,1,zjckc3bo5wlwdhf,None,23,0
6,9,-4.509,1,1,4,a,1,zjckc3bo5wlwdhf,None,24,0
4,7,-14.279,1,1,4,a,1,zjckc3bo5wlwdhf,None,25,0
7,10,2.739,1,1,4,a,1,zjckc3bo5wlwdhf,None,26,0
5,8,0.363,1,1,4,a,0,zjckc3bo5wlwdhf,None,27,0
3,5,0.739,1,1,4,a,0,zjckc3bo5wlwdhf,None,28,0
6,9,-0.773,1,1,4,a,0,zjckc3bo5wlwdhf,None,29,0
6,9,-6.287,1,1,4,a,0,zjckc3bo5wlwdhf,None,30,0
1,1,0.682,1,1,4,a,0,zjckc3bo5wlwdhf,None,31,0
1,1,0.211,1,1,4,a,0,zjckc3bo5wlwdhf,None,32,0
5,8,-0.065,1,1,4,a,1,zjckc3bo5wlwdhf,None,33,0
3,5,-0.81,1,1,4,a,1,zjckc3bo5wlwdhf,None,34,0
4,7,1.496,1,1,4,a,1,zjckc3bo5wlwdhf,None,35,0
4,7,8.452,1,0,7,a,1,6a0rzgq5xfwq5gb,None,1,0
2,3,2.394,1,1,7,a,1,6a0rzgq5xfwq5gb,None,2,0
4,7,7.415,1,1,6,a,0,6a0rzgq5xfwq5gb,None,3,0
7,12,2.544,1,0,6,a,0,6a0rzgq5xfwq5gb,None,4,0
2,3,1.735,1,1,6,a,0,6a0rzgq5xfwq5gb,None,5,0
6,11,15.572,1,1,6,a,1,6a0rzgq5xfwq5gb,None,6,0
2,3,-0.932,1,1,6,a,1,6a0rzgq5xfwq5gb,None,7,0
1,1,0.023,1,1,6,a,1,6a0rzgq5xfwq5gb,None,8,0
3,5,0.363,1,1,6,a,1,6a0rzgq5xfwq5gb,None,9,0
3,5,1.872,1,1,5,a,1,6a0rzgq5xfwq5gb,None,10,0
6,10,-0.678,1,1,5,a,1,6a0rzgq5xfwq5gb,None,11,0
2,3,0.814,1,1,5,a,1,6a0rzgq5xfwq5gb,None,12,0
5,9,-4.179,1,1,5,a,1,6a0rzgq5xfwq5gb,None,13,0
5,9,-8.809,1,1,5,a,1,6a0rzgq5xfwq5gb,None,14,0
3,5,0.584,1,1,5,a,1,6a0rzgq5xfwq5gb,None,15,0
4,7,0.115,1,1,5,a,1,6a0rzgq5xfwq5gb,None,16,0
4,7,2.052,1,1,5,a,1,6a0rzgq5xfwq5gb,None,17,0
6,10,3.454,1,1,4,a,1,6a0rzgq5xfwq5gb,None,18,0
5,8,1.543,1,1,4,a,1,6a0rzgq5xfwq5gb,None,19,0
7,10,-4.434,1,0,4,a,1,6a0rzgq5xfwq5gb,None,20,0
1,1,0.328,1,1,4,a,1,6a0rzgq5xfwq5gb,None,21,0
5,8,3.276,1,1,4,a,1,6a0rzgq5xfwq5gb,None,22,0
7,10,9.411,1,0,4,a,1,6a0rzgq5xfwq5gb,None,23,0
5,8,0.049,1,1,4,a,1,6a0rzgq5xfwq5gb,None,24,0
3,5,2.702,1,1,4,a,1,6a0rzgq5xfwq5gb,None,25,0
6,9,1.439,1,1,4,a,1,6a0rzgq5xfwq5gb,None,26,0
7,10,-3.109,1,1,4,a,1,6a0rzgq5xfwq5gb,None,27,0
4,7,1.671,1,1,4,a,1,6a0rzgq5xfwq5gb,None,28,0
6,9,-5.594,1,1,4,a,1,6a0rzgq5xfwq5gb,None,29,0
2,3,1.793,1,1,4,a,1,6a0rzgq5xfwq5gb,None,30,0
1,1,0.314,1,1,4,a,1,6a0rzgq5xfwq5gb,None,31,0
1,1,0.038,1,1,4,a,1,6a0rzgq5xfwq5gb,None,32,0
7,10,3.049,1,1,4,a,1,6a0rzgq5xfwq5gb,None,33,0
3,5,1.243,1,1,3,a,1,6a0rzgq5xfwq5gb,None,34,0
1,1,-0.004,1,1,3,a,1,6a0rzgq5xfwq5gb,None,35,0
5,9,1.084,1,1,7,a,0,2umoxqltydb26ta,None,1,0
4,7,1.925,1,1,7,a,0,2umoxqltydb26ta,None,2,0
7,13,-4.245,1,1,6,a,0,2umoxqltydb26ta,None,3,0
1,1,0.087,1,1,6,a,0,2umoxqltydb26ta,None,4,0
7,12,-1.555,1,1,6,a,0,2umoxqltydb26ta,None,5,0
3,5,0.348,1,1,6,a,0,2umoxqltydb26ta,None,6,0
6,11,-3.467,1,1,6,a,0,2umoxqltydb26ta,None,7,0
7,12,0.255,1,1,6,a,1,2umoxqltydb26ta,None,8,0
7,12,-1.534,1,1,6,a,1,2umoxqltydb26ta,None,9,0
2,3,0.194,1,1,6,a,1,2umoxqltydb26ta,None,10,0
1,1,-0.388,1,1,6,a,1,2umoxqltydb26ta,None,11,0
3,5,-0.417,1,1,5,a,1,2umoxqltydb26ta,None,12,0
6,10,4.133,1,1,5,a,1,2umoxqltydb26ta,None,13,0
4,7,-0.765,1,1,5,a,0,2umoxqltydb26ta,None,14,0
3,5,0.562,1,1,5,a,0,2umoxqltydb26ta,None,15,0
5,9,2.242,1,1,5,a,0,2umoxqltydb26ta,None,16,0
6,10,4.277,1,1,5,a,1,2umoxqltydb26ta,None,17,0
4,7,0.906,1,1,5,a,1,2umoxqltydb26ta,None,18,0
2,3,0.359,1,1,5,a,1,2umoxqltydb26ta,None,19,0
6,10,0.349,1,1,5,a,1,2umoxqltydb26ta,None,20,0
5,9,-5.735,1,1,4,a,0,2umoxqltydb26ta,None,21,0
3,5,-0.601,1,1,4,a,0,2umoxqltydb26ta,None,22,0
2,3,0.036,1,1,4,a,1,2umoxqltydb26ta,None,23,0
5,8,2.355,1,0,4,a,0,2umoxqltydb26ta,None,24,0
1,1,0.068,1,1,4,a,0,2umoxqltydb26ta,None,25,0
1,1,0.076,1,1,4,a,0,2umoxqltydb26ta,None,26,0
4,7,0.628,1,1,4,a,0,2umoxqltydb26ta,None,27,0
5,8,2.998,1,0,4,a,0,2umoxqltydb26ta,None,28,0
2,3,0.325,1,1,4,a,1,2umoxqltydb26ta,None,29,0
2,3,0.145,1,1,4,a,1,2umoxqltydb26ta,None,30,0
3,5,2.315,1,1,4,a,0,2umoxqltydb26ta,None,31,0
4,7,1.406,1,1,3,a,1,2umoxqltydb26ta,None,32,0
1,1,-0.088,1,1,3,a,1,2umoxqltydb26ta,None,33,0
6,8,-0.066,1,1,3,a,1,2umoxqltydb26ta,None,34,0
7,9,-1.714,1,1,3,a,1,2umoxqltydb26ta,None,35,0
2,3,3.379,1,1,7,a,1,krtzqhvu9bkamrg,None,1,0
5,9,5.782,1,1,7,a,1,krtzqhvu9bkamrg,None,2,0
3,5,1.195,1,1,6,a,1,krtzqhvu9bkamrg,None,3,0
6,11,2.874,1,1,6,a,1,krtzqhvu9bkamrg,None,4,0
7,12,3.291,1,1,6,a,0,krtzqhvu9bkamrg,None,5,0
2,3,1.736,1,1,6,a,0,krtzqhvu9bkamrg,None,6,0
3,5,2.695,1,1,6,a,0,krtzqhvu9bkamrg,None,7,0
7,12,3.228,1,1,6,a,0,krtzqhvu9bkamrg,None,8,0
6,11,11.204,1,1,6,a,0,krtzqhvu9bkamrg,None,9,0
1,1,0.391,1,1,6,a,0,krtzqhvu9bkamrg,None,10,0
2,3,0.719,1,1,5,a,0,krtzqhvu9bkamrg,None,11,0
5,9,3.249,1,1,5,a,0,krtzqhvu9bkamrg,None,12,0
1,1,0.454,1,1,5,a,0,krtzqhvu9bkamrg,None,13,0
4,7,6.599,1,1,5,a,0,krtzqhvu9bkamrg,None,14,0
3,5,1.204,1,1,5,a,0,krtzqhvu9bkamrg,None,15,0
2,3,1.191,1,1,5,a,0,krtzqhvu9bkamrg,None,16,0
7,11,3.454,1,1,5,a,0,krtzqhvu9bkamrg,None,17,0
5,9,3.778,1,1,5,a,0,krtzqhvu9bkamrg,None,18,0
7,11,3.067,1,1,5,a,0,krtzqhvu9bkamrg,None,19,0
5,9,2.006,1,1,5,a,0,krtzqhvu9bkamrg,None,20,0
4,7,1.878,1,1,4,a,0,krtzqhvu9bkamrg,None,21,0
7,10,2.716,1,1,4,a,0,krtzqhvu9bkamrg,None,22,0
1,1,0.324,1,1,4,a,0,krtzqhvu9bkamrg,None,23,0
3,5,1.575,1,1,4,a,0,krtzqhvu9bkamrg,None,24,0
6,9,5.929,1,1,4,a,0,krtzqhvu9bkamrg,None,25,0
1,1,0.112,1,1,4,a,0,krtzqhvu9bkamrg,None,26,0
6,9,3.95,1,1,4,a,0,krtzqhvu9bkamrg,None,27,0
4,7,0.593,1,1,4,a,0,krtzqhvu9bkamrg,None,28,0
3,5,2.48,1,1,4,a,0,krtzqhvu9bkamrg,None,29,0
1,1,0.334,1,1,4,a,0,krtzqhvu9bkamrg,None,30,0
5,8,5.065,1,1,4,a,0,krtzqhvu9bkamrg,None,31,0
4,7,3.089,1,1,4,a,0,krtzqhvu9bkamrg,None,32,0
2,3,0.695,1,1,4,a,0,krtzqhvu9bkamrg,None,33,0
6,9,4.356,1,1,4,a,0,krtzqhvu9bkamrg,None,34,0
4,7,0.919,1,1,4,a,0,krtzqhvu9bkamrg,None,35,0
2,3,1.542,1,1,7,a,0,3jubrevqkxk105x,None,1,0
6,11,9.928,1,1,7,a,1,3jubrevqkxk105x,None,2,0
2,3,-0.054,1,1,6,a,1,3jubrevqkxk105x,None,3,0
7,12,20.141,1,1,6,a,1,3jubrevqkxk105x,None,4,0
2,3,0.462,1,1,6,a,1,3jubrevqkxk105x,None,5,0
5,9,22.727,1,1,6,a,1,3jubrevqkxk105x,None,6,0
1,1,-0.337,1,1,6,a,1,3jubrevqkxk105x,None,7,0
2,3,-0.152,1,1,6,a,1,3jubrevqkxk105x,None,8,0
4,7,1.327,1,1,6,a,1,3jubrevqkxk105x,None,9,0
3,5,-1.164,1,1,5,a,1,3jubrevqkxk105x,None,10,0
7,11,20.949,1,1,5,a,0,3jubrevqkxk105x,None,11,0
3,5,1.187,1,1,5,a,0,3jubrevqkxk105x,None,12,0
2,3,1.847,1,1,5,a,0,3jubrevqkxk105x,None,13,0
3,5,1.073,1,1,5,a,0,3jubrevqkxk105x,None,14,0
3,5,-0.427,1,1,5,a,0,3jubrevqkxk105x,None,15,0
5,9,-0.233,1,1,5,a,0,3jubrevqkxk105x,None,16,0
5,9,-0.095,1,1,4,a,0,3jubrevqkxk105x,None,17,0
1,1,-0.724,1,1,4,a,0,3jubrevqkxk105x,None,18,0
5,8,0.638,1,1,5,a,0,3jubrevqkxk105x,None,19,0
6,10,9.45,1,1,5,a,0,3jubrevqkxk105x,None,20,0
4,7,2.298,1,1,4,a,1,3jubrevqkxk105x,None,21,0
6,9,9.916,1,1,4,a,1,3jubrevqkxk105x,None,22,0
4,7,-1.647,1,1,4,a,1,3jubrevqkxk105x,None,23,0
5,8,1.113,1,1,4,a,1,3jubrevqkxk105x,None,24,0
6,9,4.518,1,1,4,a,1,3jubrevqkxk105x,None,25,0
1,1,-0.277,1,1,4,a,1,3jubrevqkxk105x,None,26,0
4,7,-0.241,1,1,4,a,1,3jubrevqkxk105x,None,27,0
1,1,-1.198,1,1,4,a,1,3jubrevqkxk105x,None,28,0
6,9,-3.658,1,1,4,a,1,3jubrevqkxk105x,None,29,0
7,10,14.477,1,1,4,a,1,3jubrevqkxk105x,None,30,0
7,10,16.789,1,1,4,a,1,3jubrevqkxk105x,None,31,0
3,5,0.768,1,1,4,a,1,3jubrevqkxk105x,None,32,0
7,10,13.311,1,1,4,a,1,3jubrevqkxk105x,None,33,0
4,7,1.996,1,1,4,a,1,3jubrevqkxk105x,None,34,0
1,1,-0.53,1,1,4,a,1,3jubrevqkxk105x,None,35,0
4,7,1.769,1,1,7,a,1,3ygub809y5e0rxr,None,1,0
2,3,0.142,1,1,7,a,1,3ygub809y5e0rxr,None,2,0
3,5,-0.328,1,1,6,a,1,3ygub809y5e0rxr,None,3,0
2,3,-0.058,1,1,6,a,1,3ygub809y5e0rxr,None,4,0
3,5,0.442,1,1,6,a,1,3ygub809y5e0rxr,None,5,0
6,11,3.035,1,1,6,a,1,3ygub809y5e0rxr,None,6,0
5,9,6.031,1,1,6,a,1,3ygub809y5e0rxr,None,7,0
1,1,-0.156,1,1,6,a,1,3ygub809y5e0rxr,None,8,0
3,5,0.24,1,1,5,a,1,3ygub809y5e0rxr,None,9,0
6,10,2.193,1,1,5,a,1,3ygub809y5e0rxr,None,10,0
7,11,0.108,1,1,5,a,1,3ygub809y5e0rxr,None,11,0
1,1,0.411,1,1,5,a,1,3ygub809y5e0rxr,None,12,0
4,7,2.327,1,0,5,a,1,3ygub809y5e0rxr,None,13,0
7,11,3.987,1,1,5,a,1,3ygub809y5e0rxr,None,14,0
6,10,1.97,1,1,5,a,1,3ygub809y5e0rxr,None,15,0
4,7,1.606,1,1,5,a,1,3ygub809y5e0rxr,None,16,0
2,3,0.643,1,1,5,a,1,3ygub809y5e0rxr,None,17,0
3,5,0.801,1,1,5,a,1,3ygub809y5e0rxr,None,18,0
5,9,1.533,1,1,5,a,1,3ygub809y5e0rxr,None,19,0
5,9,3.402,1,1,5,a,1,3ygub809y5e0rxr,None,20,0
4,7,1.802,1,1,5,a,1,3ygub809y5e0rxr,None,21,0
2,3,0.201,1,1,4,a,1,3ygub809y5e0rxr,None,22,0
5,8,1.344,1,1,4,a,0,3ygub809y5e0rxr,None,23,0
7,10,6.471,1,1,4,a,0,3ygub809y5e0rxr,None,24,0
5,8,3.359,1,1,4,a,0,3ygub809y5e0rxr,None,25,0
7,10,8.812,1,1,4,a,0,3ygub809y5e0rxr,None,26,0
4,7,1.361,1,1,4,a,1,3ygub809y5e0rxr,None,27,0
7,10,-6.585,1,0,4,a,0,3ygub809y5e0rxr,None,28,0
1,1,0.42,1,1,4,a,0,3ygub809y5e0rxr,None,29,0
1,1,-1.65,1,1,4,a,0,3ygub809y5e0rxr,None,30,0
6,9,0.132,1,1,4,a,1,3ygub809y5e0rxr,None,31,0
3,5,2.782,1,1,4,a,1,3ygub809y5e0rxr,None,32,0
1,1,0.093,1,1,4,a,1,3ygub809y5e0rxr,None,33,0
2,3,0.158,1,1,4,a,1,3ygub809y5e0rxr,None,34,0
6,9,5.688,1,1,4,a,1,3ygub809y5e0rxr,None,35,0
7,13,-4.865,1,0,7,a,0,a2pxd76fec08wqv,None,1,0
5,9,-0.933,1,1,7,a,0,a2pxd76fec08wqv,None,2,0
7,13,-0.594,1,1,6,a,1,a2pxd76fec08wqv,None,3,0
5,9,3.168,1,1,6,a,1,a2pxd76fec08wqv,None,4,0
1,1,-0.251,1,1,6,a,1,a2pxd76fec08wqv,None,5,0
7,12,2.038,1,1,6,a,1,a2pxd76fec08wqv,None,6,0
5,9,-0.586,1,1,6,a,1,a2pxd76fec08wqv,None,7,0
4,7,0.187,1,1,6,a,1,a2pxd76fec08wqv,None,8,0
7,12,6.692,1,1,6,a,1,a2pxd76fec08wqv,None,9,0
3,5,2.299,1,1,5,a,1,a2pxd76fec08wqv,None,10,0
4,7,1.195,1,1,5,a,1,a2pxd76fec08wqv,None,11,0
2,3,-0.263,1,1,5,a,1,a2pxd76fec08wqv,None,12,0
3,5,0.99,1,1,5,a,1,a2pxd76fec08wqv,None,13,0
4,7,-0.432,1,1,5,a,1,a2pxd76fec08wqv,None,14,0
4,7,0.164,1,1,5,a,1,a2pxd76fec08wqv,None,15,0
2,3,0.212,1,1,5,a,1,a2pxd76fec08wqv,None,16,0
1,1,0.212,1,1,5,a,1,a2pxd76fec08wqv,None,17,0
3,5,0.689,1,1,5,a,1,a2pxd76fec08wqv,None,18,0
6,10,-0.756,1,1,4,a,1,a2pxd76fec08wqv,None,19,0
3,5,0.871,1,1,4,a,1,a2pxd76fec08wqv,None,20,0
1,1,0.342,1,1,4,a,1,a2pxd76fec08wqv,None,21,0
2,3,3.527,1,1,4,a,1,a2pxd76fec08wqv,None,22,0
2,3,-0.001,1,1,4,a,1,a2pxd76fec08wqv,None,23,0
3,5,2.731,1,1,4,a,1,a2pxd76fec08wqv,None,24,0
1,1,-0.214,1,1,4,a,1,a2pxd76fec08wqv,None,25,0
7,10,4.373,0,1,4,a,1,a2pxd76fec08wqv,None,26,0
5,8,38.813,1,0,4,a,1,a2pxd76fec08wqv,None,27,0
2,3,0.168,1,1,4,a,1,a2pxd76fec08wqv,None,28,0
5,8,0.387,1,1,4,a,1,a2pxd76fec08wqv,None,29,0
6,9,-0.156,1,1,4,a,1,a2pxd76fec08wqv,None,30,0
6,9,-4.307,1,1,4,a,0,a2pxd76fec08wqv,None,31,0
4,7,-18.827,1,1,4,a,1,a2pxd76fec08wqv,None,32,0
1,1,-9.124,1,1,4,a,1,a2pxd76fec08wqv,None,33,0
6,9,-21.278,1,0,4,a,0,a2pxd76fec08wqv,None,34,0
6,9,-4.193,0,0,4,a,0,a2pxd76fec08wqv,None,35,0
3,5,5.163,1,1,7,a,1,h6qct37mx0ek964,None,1,0
1,1,0.12,1,1,7,a,1,h6qct37mx0ek964,None,2,0
7,13,13.119,1,1,7,a,1,h6qct37mx0ek964,None,3,0
4,7,-0.244,1,1,6,a,1,h6qct37mx0ek964,None,4,0
5,9,0.406,1,1,6,a,1,h6qct37mx0ek964,None,5,0
6,11,11.186,1,0,6,a,0,h6qct37mx0ek964,None,6,0
2,3,1.872,1,1,6,a,0,h6qct37mx0ek964,None,7,0
5,9,-1.813,1,1,6,a,1,h6qct37mx0ek964,None,8,0
5,9,0.8,1,1,5,a,1,h6qct37mx0ek964,None,9,0
7,11,30.305,1,0,5,a,1,h6qct37mx0ek964,None,10,0
7,11,35.063,1,1,5,a,1,h6qct37mx0ek964,None,11,0
2,3,-0.753,1,1,5,a,1,h6qct37mx0ek964,None,12,0
4,7,-0.005,1,1,5,a,1,h6qct37mx0ek964,None,13,0
6,10,7.957,1,1,5,a,0,h6qct37mx0ek964,None,14,0
3,5,0.257,1,0,5,a,1,h6qct37mx0ek964,None,15,0
2,3,3.147,1,1,5,a,1,h6qct37mx0ek964,None,16,0
3,5,0.262,1,1,5,a,1,h6qct37mx0ek964,None,17,0
4,7,-0.574,1,1,4,a,1,h6qct37mx0ek964,None,18,0
1,1,-0.096,1,1,4,a,1,h6qct37mx0ek964,None,19,0
1,1,0.009,1,1,4,a,1,h6qct37mx0ek964,None,20,0
5,8,0.313,1,1,4,a,1,h6qct37mx0ek964,None,21,0
1,1,-0.031,1,1,4,a,1,h6qct37mx0ek964,None,22,0
6,9,-8.306,1,1,4,a,1,h6qct37mx0ek964,None,23,0
3,5,-1.452,1,1,4,a,1,h6qct37mx0ek964,None,24,0
2,3,-1.794,1,1,4,a,1,h6qct37mx0ek964,None,25,0
1,1,-0.195,1,1,4,a,1,h6qct37mx0ek964,None,26,0
5,8,-0.419,1,1,4,a,1,h6qct37mx0ek964,None,27,0
7,10,11.047,1,0,4,a,1,h6qct37mx0ek964,None,28,0
4,7,0.247,1,1,4,a,1,h6qct37mx0ek964,None,29,0
3,5,0.431,1,1,4,a,1,h6qct37mx0ek964,None,30,0
6,9,3.65,1,1,4,a,1,h6qct37mx0ek964,None,31,0
4,7,3.284,1,1,4,a,0,h6qct37mx0ek964,None,32,0
7,10,5.959,1,1,4,a,1,h6qct37mx0ek964,None,33,0
6,9,8.909,1,1,4,a,1,h6qct37mx0ek964,None,34,0
2,3,0.88,1,1,4,a,1,h6qct37mx0ek964,None,35,0
5,9,-0.201,1,1,7,a,0,rtd925uhy78rvmr,None,1,0
7,13,-0.605,1,1,7,a,1,rtd925uhy78rvmr,None,2,0
1,1,-0.067,1,1,7,a,1,rtd925uhy78rvmr,None,3,0
1,1,0.147,1,1,7,a,1,rtd925uhy78rvmr,None,4,0
4,7,-0.387,1,1,6,a,1,rtd925uhy78rvmr,None,5,0
