NoB,time,realRT,accuracy,realAccuracy,trueConnection,participant,Structure,trial
7,8,-0.431,1,1,a,2het2jcuqxrh16x,None,35
5,9,0.983,0.7792598967297762,1,a,pqo0sdtzqqhkq76,None,1
2,3,0.743,0.9889563776918829,1,a,pqo0sdtzqqhkq76,None,2
5,9,0.065,0.6973757677275265,1,a,pqo0sdtzqqhkq76,None,3
3,5,0.263,0.7197758206565252,1,a,pqo0sdtzqqhkq76,None,4
3,5,0.136,0.9555061179087876,1,a,pqo0sdtzqqhkq76,None,5
1,1,-0.369,1,1,a,pqo0sdtzqqhkq76,None,6
1,1,0.037,1,1,a,pqo0sdtzqqhkq76,None,7
5,9,2.011,0.8848314606741573,1,a,pqo0sdtzqqhkq76,None,8
3,5,0.396,0.9841269841269841,1,a,pqo0sdtzqqhkq76,None,9
7,13,3.061,0.8112903225806452,1,a,pqo0sdtzqqhkq76,None,10
6,11,-0.181,1,1,a,pqo0sdtzqqhkq76,None,11
4,7,0.285,0.6265306122448979,1,a,pqo0sdtzqqhkq76,None,12
6,11,-1.363,0.6644951140065146,1,a,pqo0sdtzqqhkq76,None,13
6,11,-0.096,0.6911764705882353,1,a,pqo0sdtzqqhkq76,None,14
2,3,0.675,1,1,a,pqo0sdtzqqhkq76,None,15
5,9,-0.695,0.8467153284671532,1,a,pqo0sdtzqqhkq76,None,16
2,3,-0.635,1,1,a,pqo0sdtzqqhkq76,None,17
1,1,0.012,1,1,a,pqo0sdtzqqhkq76,None,18
3,5,-0.023,1,1,a,pqo0sdtzqqhkq76,None,19
4,7,0.238,1,1,a,pqo0sdtzqqhkq76,None,20
6,11,-1.637,0.75,1,a,pqo0sdtzqqhkq76,None,21
2,3,-0.229,1,1,a,pqo0sdtzqqhkq76,None,22
4,7,2.901,1,1,a,pqo0sdtzqqhkq76,None,23
7,13,-2.106,0.9583333333333334,1,a,pqo0sdtzqqhkq76,None,24
4,7,-0.686,0.5072463768115942,1,a,pqo0sdtzqqhkq76,None,25
6,11,-0.769,1,1,a,pqo0sdtzqqhkq76,None,26
5,9,-0.753,1,1,a,pqo0sdtzqqhkq76,None,27
7,10,0.361,1,1,a,pqo0sdtzqqhkq76,None,28
7,11,-0.424,0.625,1,a,pqo0sdtzqqhkq76,None,29
7,11,-0.317,0.35,1,a,pqo0sdtzqqhkq76,None,30
1,1,-0.107,1,1,a,pqo0sdtzqqhkq76,None,31
2,3,-0.513,1,1,a,pqo0sdtzqqhkq76,None,32
4,7,-0.78,1,1,a,pqo0sdtzqqhkq76,None,33
1,1,-0.138,1,1,a,pqo0sdtzqqhkq76,None,34
3,5,-0.47,1,1,a,pqo0sdtzqqhkq76,None,35
3,5,0.652,0.9307228915662651,1,a,g63luoo50ve7yyn,None,1
3,5,-1.44,0.9778085991678225,1,a,g63luoo50ve7yyn,None,2
5,9,1.304,0.6690307328605201,1,a,g63luoo50ve7yyn,None,3
6,11,1.667,0.6339222614840989,1,a,g63luoo50ve7yyn,None,4
6,11,3.587,0.45484949832775917,1,a,g63luoo50ve7yyn,None,5
4,7,2.037,0.7524509803921569,1,a,g63luoo50ve7yyn,None,6
3,5,0.854,0.9413680781758957,1,a,g63luoo50ve7yyn,None,7
6,11,2.865,0.5570934256055363,1,a,g63luoo50ve7yyn,None,8
7,13,0.472,0.7515527950310559,1,a,g63luoo50ve7yyn,None,9
6,11,-2.489,0.4297520661157025,0,a,g63luoo50ve7yyn,None,10
2,3,0.45,1,1,a,g63luoo50ve7yyn,None,11
7,13,1.689,0.78,1,a,g63luoo50ve7yyn,None,12
1,1,0.292,1,1,a,g63luoo50ve7yyn,None,13
1,1,0.113,1,1,a,g63luoo50ve7yyn,None,14
2,3,0.057,1,1,a,g63luoo50ve7yyn,None,15
5,9,-0.836,0.7575757575757576,1,a,g63luoo50ve7yyn,None,16
4,7,0.268,0.48,1,a,g63luoo50ve7yyn,None,17
7,13,0.293,1,1,a,g63luoo50ve7yyn,None,18
1,1,-0.141,1,1,a,g63luoo50ve7yyn,None,19
3,5,-0.207,1,1,a,g63luoo50ve7yyn,None,20
5,9,0.605,1,1,a,g63luoo50ve7yyn,None,21
1,1,-0.049,1,1,a,g63luoo50ve7yyn,None,22
6,8,4.483,0.3333333333333333,1,a,g63luoo50ve7yyn,None,23
4,7,-0.365,1,1,a,g63luoo50ve7yyn,None,24
1,1,0.137,1,1,a,g63luoo50ve7yyn,None,25
5,3,1.79,0,1,a,g63luoo50ve7yyn,None,26
2,3,0.169,1,1,a,g63luoo50ve7yyn,None,27
4,2,0.64,1,1,a,g63luoo50ve7yyn,None,28
7,7,-0.475,0,1,a,g63luoo50ve7yyn,None,29
7,9,-2.057,0,1,a,g63luoo50ve7yyn,None,30
5,6,-0.584,1,1,a,g63luoo50ve7yyn,None,31
2,3,0.168,1,1,a,g63luoo50ve7yyn,None,32
3,5,0.433,1,1,a,g63luoo50ve7yyn,None,33
4,7,-0.445,1,1,a,g63luoo50ve7yyn,None,34
2,3,-0.445,1,1,a,g63luoo50ve7yyn,None,35
7,13,-0.278,0.26850258175559383,1,a,5vuexcfs8r2v26t,None,1
4,7,-2.145,0.7083333333333334,1,a,5vuexcfs8r2v26t,None,2
2,3,0.833,0.6832579185520362,1,a,5vuexcfs8r2v26t,None,3
2,3,-0.887,0.8940397350993378,1,a,5vuexcfs8r2v26t,None,4
7,13,-8.571,0.8629629629629629,1,a,5vuexcfs8r2v26t,None,5
5,9,0.646,1,1,a,5vuexcfs8r2v26t,None,6
6,11,3.88,0.8986784140969163,1,a,5vuexcfs8r2v26t,None,7
3,5,-3.274,0.47549019607843135,1,a,5vuexcfs8r2v26t,None,8
3,5,-0.341,0.9175257731958762,1,a,5vuexcfs8r2v26t,None,9
5,9,0.867,0.4157303370786517,1,a,5vuexcfs8r2v26t,None,10
1,1,-0.004,1,1,a,5vuexcfs8r2v26t,None,11
6,11,3.568,0.5833333333333334,1,a,5vuexcfs8r2v26t,None,12
1,1,-1.739,1,1,a,5vuexcfs8r2v26t,None,13
4,7,-7.088,0.7,1,a,5vuexcfs8r2v26t,None,14
4,7,0.384,0.9285714285714286,1,a,5vuexcfs8r2v26t,None,15
6,11,7.846,1,1,a,5vuexcfs8r2v26t,None,16
2,3,-15.272,1,1,a,5vuexcfs8r2v26t,None,17
4,7,1.237,0.7,1,a,5vuexcfs8r2v26t,None,18
3,5,-1.176,1,1,a,5vuexcfs8r2v26t,None,19
3,5,1.961,1,1,a,5vuexcfs8r2v26t,None,20
6,8,-0.364,0.6,1,a,5vuexcfs8r2v26t,None,21
2,3,0.221,1,1,a,5vuexcfs8r2v26t,None,22
5,7,1.215,0.5,1,a,5vuexcfs8r2v26t,None,23
5,5,2.018,1,1,a,5vuexcfs8r2v26t,None,24
7,5,-38.547,0,1,a,5vuexcfs8r2v26t,None,25
1,1,0.068,1,1,a,5vuexcfs8r2v26t,None,26
1,1,-1.211,1,1,a,5vuexcfs8r2v26t,None,27
1,1,-0.458,1,1,a,5vuexcfs8r2v26t,None,28
4,6,-2.543,1,1,a,5vuexcfs8r2v26t,None,29
6,5,-1.155,1,1,a,5vuexcfs8r2v26t,None,30
3,5,2.261,1,1,a,5vuexcfs8r2v26t,None,31
7,9,14.541,1,1,a,5vuexcfs8r2v26t,None,32
2,3,0.09,1,1,a,5vuexcfs8r2v26t,None,33
7,7,-18.514,0,1,a,5vuexcfs8r2v26t,None,34
5,7,-1.339,1,1,a,5vuexcfs8r2v26t,None,35
5,9,-1.227,0.5051635111876076,1,a,us6grs84gamvlyg,None,1
2,3,-0.388,0.9437819420783645,1,a,us6grs84gamvlyg,None,2
6,11,16.489,0.5324909747292419,1,a,us6grs84gamvlyg,None,3
1,1,-0.057,1,1,a,us6grs84gamvlyg,None,4
2,3,-0.245,0.7088607594936709,0,a,us6grs84gamvlyg,None,5
5,9,7.116,0.6904761904761905,1,a,us6grs84gamvlyg,None,6
3,5,0.633,0.7844827586206896,1,a,us6grs84gamvlyg,None,7
7,12,0.044,0.4340659340659341,1,a,us6grs84gamvlyg,None,8
5,9,37.389,0.7088607594936709,1,a,us6grs84gamvlyg,None,9
7,13,26.708,0.7678571428571429,0,a,us6grs84gamvlyg,None,10
1,1,-0.178,1,1,a,us6grs84gamvlyg,None,11
6,11,12.255,0.4878048780487805,1,a,us6grs84gamvlyg,None,12
2,3,-0.002,1,1,a,us6grs84gamvlyg,None,13
5,9,14.901,0.6842105263157895,1,a,us6grs84gamvlyg,None,14
7,11,3.584,0.8461538461538461,1,a,us6grs84gamvlyg,None,15
4,7,4.607,1,1,a,us6grs84gamvlyg,None,16
2,3,0.287,1,1,a,us6grs84gamvlyg,None,17
7,13,-2.413,1,1,a,us6grs84gamvlyg,None,18
4,6,5.291,0.2857142857142857,1,a,us6grs84gamvlyg,None,19
5,9,-1.915,1,1,a,us6grs84gamvlyg,None,20
6,9,-1.864,0,1,a,us6grs84gamvlyg,None,21
3,5,1.771,1,1,a,us6grs84gamvlyg,None,22
1,1,-0.184,1,1,a,us6grs84gamvlyg,None,23
4,2,-4.738,1,1,a,us6grs84gamvlyg,None,24
1,1,-1.023,1,1,a,us6grs84gamvlyg,None,25
4,7,7.362,1,1,a,us6grs84gamvlyg,None,26
3,3,-4.021,1,0,a,us6grs84gamvlyg,None,27
1,1,0.447,1,1,a,us6grs84gamvlyg,None,28
6,7,3.726,1,1,a,us6grs84gamvlyg,None,29
4,7,1.348,1,1,a,us6grs84gamvlyg,None,30
3,5,-0.237,1,1,a,us6grs84gamvlyg,None,31
3,5,4.548,1,1,a,us6grs84gamvlyg,None,32
6,8,-17.961,0,1,a,us6grs84gamvlyg,None,33
7,8,7.132,0,1,a,us6grs84gamvlyg,None,34
2,3,0.837,1,1,a,us6grs84gamvlyg,None,35
6,11,2.873,0.3635972461273666,0,a,fb8xdh3czx77hyn,None,1
3,5,1.591,0.821301775147929,1,a,fb8xdh3czx77hyn,None,2
1,1,0.8,1,1,a,fb8xdh3czx77hyn,None,3
7,13,0.974,0.6456140350877193,1,a,fb8xdh3czx77hyn,None,4
7,13,1.67,0.38858695652173914,1,a,fb8xdh3czx77hyn,None,5
1,1,0.183,1,1,a,fb8xdh3czx77hyn,None,6
3,5,-0.724,0.7238805970149254,1,a,fb8xdh3czx77hyn,None,7
7,13,-0.064,0.5773195876288659,1,a,fb8xdh3czx77hyn,None,8
4,7,0.227,0.625,1,a,fb8xdh3czx77hyn,None,9
2,3,0.479,0.7714285714285715,1,a,fb8xdh3czx77hyn,None,10
6,11,1.691,0.6666666666666666,1,a,fb8xdh3czx77hyn,None,11
4,7,-0.149,0.6666666666666666,1,a,fb8xdh3czx77hyn,None,12
5,9,1.092,0.8333333333333334,1,a,fb8xdh3czx77hyn,None,13
6,11,3.267,0.9,1,a,fb8xdh3czx77hyn,None,14
2,3,-0.659,1,1,a,fb8xdh3czx77hyn,None,15
4,6,-0.256,0.5,1,a,fb8xdh3czx77hyn,None,16
2,3,-0.084,1,1,a,fb8xdh3czx77hyn,None,17
5,8,-0.019,0.5,1,a,fb8xdh3czx77hyn,None,18
1,1,-0.122,1,1,a,fb8xdh3czx77hyn,None,19
5,6,-1.419,0,1,a,fb8xdh3czx77hyn,None,20
2,3,-0.583,1,1,a,fb8xdh3czx77hyn,None,21
7,9,0.425,0,1,a,fb8xdh3czx77hyn,None,22
1,1,0.183,1,1,a,fb8xdh3czx77hyn,None,23
3,5,-1.312,1,1,a,fb8xdh3czx77hyn,None,24
3,4,0.143,1,1,a,fb8xdh3czx77hyn,None,25
6,8,-0.456,1,0,a,fb8xdh3czx77hyn,None,26
1,1,-0.015,1,1,a,fb8xdh3czx77hyn,None,27
5,8,1.449,1,1,a,fb8xdh3czx77hyn,None,28
2,3,-0.096,1,1,a,fb8xdh3czx77hyn,None,29
3,5,-0.049,1,1,a,fb8xdh3czx77hyn,None,30
4,6,0.553,1,1,a,fb8xdh3czx77hyn,None,31
5,8,-0.679,1,1,a,fb8xdh3czx77hyn,None,32
6,9,0.861,1,1,a,fb8xdh3czx77hyn,None,33
7,9,-0.025,1,1,a,fb8xdh3czx77hyn,None,34
4,7,-0.465,1,1,a,fb8xdh3czx77hyn,None,35
4,7,-3.174,0.7284853700516352,0,a,rahonpod5yv68g4,None,1
2,3,0.997,0.7584170112226817,1,a,rahonpod5yv68g4,None,2
7,13,12.919,0.9781931464174455,1,a,rahonpod5yv68g4,None,3
6,11,4.869,0.6847133757961783,1,a,rahonpod5yv68g4,None,4
4,7,2.989,0.8848837209302326,1,a,rahonpod5yv68g4,None,5
6,11,6.657,0.38633377135348224,1,a,rahonpod5yv68g4,None,6
3,5,0.488,0.8877551020408163,1,a,rahonpod5yv68g4,None,7
3,5,0.726,0.8084291187739464,1,a,rahonpod5yv68g4,None,8
4,7,4.551,0.46445497630331756,1,a,rahonpod5yv68g4,None,9
1,1,0.243,1,1,a,rahonpod5yv68g4,None,10
2,3,0.552,1,1,a,rahonpod5yv68g4,None,11
7,13,7.225,0.9361702127659575,1,a,rahonpod5yv68g4,None,12
1,1,0.046,1,1,a,rahonpod5yv68g4,None,13
3,5,-0.688,0.8620689655172413,1,a,rahonpod5yv68g4,None,14
1,1,-1.43,1,1,a,rahonpod5yv68g4,None,15
5,8,3.03,0.0821917808219178,1,a,rahonpod5yv68g4,None,16
7,11,4.03,0.3333333333333333,1,a,rahonpod5yv68g4,None,17
5,8,1.465,1,1,a,rahonpod5yv68g4,None,18
3,5,1.411,1,1,a,rahonpod5yv68g4,None,19
5,7,4.065,0,1,a,rahonpod5yv68g4,None,20
3,4,-0.24,1,1,a,rahonpod5yv68g4,None,21
6,8,11.399,0,1,a,rahonpod5yv68g4,None,22
4,7,1.647,0,1,a,rahonpod5yv68g4,None,23
7,8,2.232,0,1,a,rahonpod5yv68g4,None,24
4,7,1.783,1,1,a,rahonpod5yv68g4,None,25
2,3,-0.48,1,1,a,rahonpod5yv68g4,None,26
6,8,7.14,1,1,a,rahonpod5yv68g4,None,27
5,6,3.719,1,1,a,rahonpod5yv68g4,None,28
2,3,1.089,1,1,a,rahonpod5yv68g4,None,29
5,6,3.392,0,1,a,rahonpod5yv68g4,None,30
2,3,1.463,1,1,a,rahonpod5yv68g4,None,31
1,1,-0.921,1,1,a,rahonpod5yv68g4,None,32
6,7,2.934,0,1,a,rahonpod5yv68g4,None,33
7,10,4.877,1,1,a,rahonpod5yv68g4,None,34
1,1,-0.102,1,1,a,rahonpod5yv68g4,None,35
3,5,3.993,0.9320137693631669,1,a,9ckz34m3thm405a,None,1
7,13,0.076,0.8679593721144968,1,a,9ckz34m3thm405a,None,2
2,3,0.587,0.7648936170212766,1,a,9ckz34m3thm405a,None,3
2,3,-1.263,1,1,a,9ckz34m3thm405a,None,4
4,7,-0.522,0.8615611192930781,0,a,9ckz34m3thm405a,None,5
4,7,-1.96,0.8085470085470086,1,a,9ckz34m3thm405a,None,6
3,5,1.146,0.8816067653276956,1,a,9ckz34m3thm405a,None,7
2,3,-1.562,0.9856115107913669,1,a,9ckz34m3thm405a,None,8
4,7,1.012,0.4282238442822384,1,a,9ckz34m3thm405a,None,9
1,1,-0.294,1,1,a,9ckz34m3thm405a,None,10
6,11,-1.172,0.7988505747126436,1,a,9ckz34m3thm405a,None,11
1,1,-0.242,1,1,a,9ckz34m3thm405a,None,12
6,11,-1.359,0.36742424242424243,0,a,9ckz34m3thm405a,None,13
1,1,-0.707,1,1,a,9ckz34m3thm405a,None,14
1,1,-0.887,1,1,a,9ckz34m3thm405a,None,15
5,9,-1.018,0.5760869565217391,1,a,9ckz34m3thm405a,None,16
5,9,0.24,0.9056603773584906,0,a,9ckz34m3thm405a,None,17
5,9,-1.505,0.6666666666666666,0,a,9ckz34m3thm405a,None,18
2,3,0.505,1,1,a,9ckz34m3thm405a,None,19
7,12,-0.723,1,0,a,9ckz34m3thm405a,None,20
6,10,-0.595,0.2413793103448276,1,a,9ckz34m3thm405a,None,21
7,10,0.655,0.7142857142857143,1,a,9ckz34m3thm405a,None,22
4,7,-0.293,1,1,a,9ckz34m3thm405a,None,23
3,5,-0.785,1,1,a,9ckz34m3thm405a,None,24
6,7,-1.843,1,0,a,9ckz34m3thm405a,None,25
3,5,-0.134,1,1,a,9ckz34m3thm405a,None,26
5,7,-2.669,1,1,a,9ckz34m3thm405a,None,27
2,3,-0.643,1,1,a,9ckz34m3thm405a,None,28
7,10,-0.227,1,0,a,9ckz34m3thm405a,None,29
3,5,-1.162,1,1,a,9ckz34m3thm405a,None,30
7,7,-0.975,0,1,a,9ckz34m3thm405a,None,31
1,1,-0.29,1,1,a,9ckz34m3thm405a,None,32
5,7,-0.098,1,1,a,9ckz34m3thm405a,None,33
4,5,-0.479,0,1,a,9ckz34m3thm405a,None,34
6,10,-0.81,1,1,a,9ckz34m3thm405a,None,35
2,3,0.282,0.7891566265060241,1,a,dba0gupfpezprom,None,1
6,11,3.082,0.3985823336968375,1,a,dba0gupfpezprom,None,2
7,13,3.238,0.2640218878248974,1,a,dba0gupfpezprom,None,3
6,11,3.269,1,1,a,dba0gupfpezprom,None,4
7,13,2.463,0.9192546583850931,1,a,dba0gupfpezprom,None,5
2,3,-0.001,0.6756756756756757,1,a,dba0gupfpezprom,None,6
3,5,-0.319,0.98,1,a,dba0gupfpezprom,None,7
1,1,-0.275,1,1,a,dba0gupfpezprom,None,8
4,7,-0.138,0.6979166666666666,1,a,dba0gupfpezprom,None,9
5,9,-0.099,0.8208955223880597,1,a,dba0gupfpezprom,None,10
4,7,0.453,0.4727272727272727,1,a,dba0gupfpezprom,None,11
2,3,0.29,1,1,a,dba0gupfpezprom,None,12
4,7,1.074,0.875,1,a,dba0gupfpezprom,None,13
4,7,1.846,0.19047619047619047,1,a,dba0gupfpezprom,None,14
3,5,0.755,0.5,1,a,dba0gupfpezprom,None,15
7,10,0.421,1,1,a,dba0gupfpezprom,None,16
6,8,1.9,0,0,a,dba0gupfpezprom,None,17
1,1,0.761,1,1,a,dba0gupfpezprom,None,18
3,5,-0.254,1,1,a,dba0gupfpezprom,None,19
5,6,0.781,0,0,a,dba0gupfpezprom,None,20
6,9,2.877,1,1,a,dba0gupfpezprom,None,21
1,1,-0.289,1,1,a,dba0gupfpezprom,None,22
2,2,1.358,1,1,a,dba0gupfpezprom,None,23
5,8,4.308,1,1,a,dba0gupfpezprom,None,24
6,8,3.577,1,1,a,dba0gupfpezprom,None,25
5,8,0.17,1,1,a,dba0gupfpezprom,None,26
7,10,23.57,1,1,a,dba0gupfpezprom,None,27
4,4,2.894,0,0,a,dba0gupfpezprom,None,28
2,3,0.284,1,1,a,dba0gupfpezprom,None,29
3,5,1.423,1,1,a,dba0gupfpezprom,None,30
1,1,1.706,1,1,a,dba0gupfpezprom,None,31
1,1,0.059,1,1,a,dba0gupfpezprom,None,32
5,8,2.965,1,1,a,dba0gupfpezprom,None,33
7,10,5.122,0,1,a,dba0gupfpezprom,None,34
3,5,0.84,1,1,a,dba0gupfpezprom,None,35
2,3,1.266,0.9759036144578314,1,a,4z5220nwml6k16r,None,1
4,7,-0.33,0.6415343915343915,1,a,4z5220nwml6k16r,None,2
5,9,-0.012,0.60893470790378,1,a,4z5220nwml6k16r,None,3
6,11,-4.602,0.5304740406320542,1,a,4z5220nwml6k16r,None,4
7,13,-7.128,0.5595744680851064,1,a,4z5220nwml6k16r,None,5
6,11,-0.142,0.5893536121673004,0,a,4z5220nwml6k16r,None,6
4,7,0.137,0.7870967741935484,1,a,4z5220nwml6k16r,None,7
6,11,1.087,0.3114754098360656,1,a,4z5220nwml6k16r,None,8
1,1,0.14,1,1,a,4z5220nwml6k16r,None,9
5,9,-2.06,0.6944444444444444,1,a,4z5220nwml6k16r,None,10
5,9,0.591,0.68,1,a,4z5220nwml6k16r,None,11
6,11,-0.911,0.8235294117647058,1,a,4z5220nwml6k16r,None,12
5,9,0.337,0.9285714285714286,0,a,4z5220nwml6k16r,None,13
3,5,-1.973,1,1,a,4z5220nwml6k16r,None,14
1,1,0.315,1,1,a,4z5220nwml6k16r,None,15
7,10,5.016,0.8888888888888888,1,a,4z5220nwml6k16r,None,16
5,8,2.295,0.5,1,a,4z5220nwml6k16r,None,17
2,3,4.24,1,1,a,4z5220nwml6k16r,None,18
2,3,3.704,1,1,a,4z5220nwml6k16r,None,19
3,5,0.677,1,1,a,4z5220nwml6k16r,None,20
7,8,0.219,0,1,a,4z5220nwml6k16r,None,21
4,7,-0.441,0,1,a,4z5220nwml6k16r,None,22
3,5,0.133,0,1,a,4z5220nwml6k16r,None,23
3,3,-0.038,1,1,a,4z5220nwml6k16r,None,24
1,1,0.008,1,1,a,4z5220nwml6k16r,None,25
1,1,0.188,1,1,a,4z5220nwml6k16r,None,26
7,10,14.668,1,1,a,4z5220nwml6k16r,None,27
7,8,4.035,1,1,a,4z5220nwml6k16r,None,28
2,2,-0.282,1,1,a,4z5220nwml6k16r,None,29
6,9,4.127,1,1,a,4z5220nwml6k16r,None,30
1,1,-0.179,1,1,a,4z5220nwml6k16r,None,31
3,5,-0.218,1,0,a,4z5220nwml6k16r,None,32
4,6,-0.078,0,1,a,4z5220nwml6k16r,None,33
4,6,1.797,0,1,a,4z5220nwml6k16r,None,34
2,3,0.549,1,1,a,4z5220nwml6k16r,None,35
5,9,-0.974,0.7887263339070568,1,a,ylraknlb7m2m4j8,None,1
1,1,0,1,1,a,ylraknlb7m2m4j8,None,2
1,1,-0.16,1,1,a,ylraknlb7m2m4j8,None,3
3,5,0.967,0.9453734671125975,1,a,ylraknlb7m2m4j8,None,4
4,7,2.111,0.7452830188679245,1,a,ylraknlb7m2m4j8,None,5
7,13,-0.585,0.2990506329113924,1,a,ylraknlb7m2m4j8,None,6
3,5,-0.378,0.5132275132275133,1,a,ylraknlb7m2m4j8,None,7
4,7,-0.889,0.5773195876288659,1,a,ylraknlb7m2m4j8,None,8
7,12,0.197,0.5178571428571429,1,a,ylraknlb7m2m4j8,None,9
7,13,0.207,0.3448275862068966,1,a,ylraknlb7m2m4j8,None,10
6,8,-1.231,0.1,1,a,ylraknlb7m2m4j8,None,11
6,6,-0.847,1,1,a,ylraknlb7m2m4j8,None,12
6,6,-1.184,1,1,a,ylraknlb7m2m4j8,None,13
4,6,0.985,1,1,a,ylraknlb7m2m4j8,None,14
2,2,0.784,1,1,a,ylraknlb7m2m4j8,None,15
4,5,1.24,0,1,a,ylraknlb7m2m4j8,None,16
1,1,-0.178,1,1,a,ylraknlb7m2m4j8,None,17
3,4,-0.224,1,1,a,ylraknlb7m2m4j8,None,18
2,3,0.719,1,1,a,ylraknlb7m2m4j8,None,19
2,3,-0.238,1,1,a,ylraknlb7m2m4j8,None,20
2,3,-6.145,1,1,a,ylraknlb7m2m4j8,None,21
5,7,-0.871,0,1,a,ylraknlb7m2m4j8,None,22
1,1,-0.073,1,1,a,ylraknlb7m2m4j8,None,23
6,7,0.06,1,1,a,ylraknlb7m2m4j8,None,24
3,5,0.045,1,1,a,ylraknlb7m2m4j8,None,25
1,1,-0.033,1,1,a,ylraknlb7m2m4j8,None,26
5,7,-2.247,1,1,a,ylraknlb7m2m4j8,None,27
5,7,-0.089,0,1,a,ylraknlb7m2m4j8,None,28
7,7,-0.049,0,1,a,ylraknlb7m2m4j8,None,29
5,7,-0.13,1,1,a,ylraknlb7m2m4j8,None,30
7,9,-2.073,0,1,a,ylraknlb7m2m4j8,None,31
2,1,-0.038,0,1,a,ylraknlb7m2m4j8,None,32
4,6,2.257,1,1,a,ylraknlb7m2m4j8,None,33
3,5,-0.161,1,1,a,ylraknlb7m2m4j8,None,34
6,7,0.19,0,1,a,ylraknlb7m2m4j8,None,35
7,13,-1.462,0.5327022375215146,1,a,ygop6p10kgt4a4w,None,1
7,13,-37.539,0.39176090468497576,1,a,ygop6p10kgt4a4w,None,2
1,1,-0.064,1,1,a,ygop6p10kgt4a4w,None,3
7,12,-1.304,0.2934272300469484,1,a,ygop6p10kgt4a4w,None,4
2,3,0.834,0.568,1,a,ygop6p10kgt4a4w,None,5
3,5,-3.48,1,1,a,ygop6p10kgt4a4w,None,6
4,7,0.878,0.9855072463768116,1,a,ygop6p10kgt4a4w,None,7
1,1,0.131,1,1,a,ygop6p10kgt4a4w,None,8
5,9,-3.412,0.95,1,a,ygop6p10kgt4a4w,None,9
6,11,0.303,0.7192982456140351,1,a,ygop6p10kgt4a4w,None,10
4,7,0.656,0.7073170731707317,1,a,ygop6p10kgt4a4w,None,11
1,1,-0.066,1,1,a,ygop6p10kgt4a4w,None,12
3,5,-1.924,0.39285714285714285,1,a,ygop6p10kgt4a4w,None,13
5,9,1.353,1,1,a,ygop6p10kgt4a4w,None,14
7,11,1.242,0,1,a,ygop6p10kgt4a4w,None,15
5,9,-0.056,1,1,a,ygop6p10kgt4a4w,None,16
4,7,0.282,1,1,a,ygop6p10kgt4a4w,None,17
3,4,1.424,0.25,1,a,ygop6p10kgt4a4w,None,18
2,3,1.46,1,1,a,ygop6p10kgt4a4w,None,19
5,9,-0.92,1,1,a,ygop6p10kgt4a4w,None,20
7,9,0.503,0,1,a,ygop6p10kgt4a4w,None,21
3,3,-0.577,0,1,a,ygop6p10kgt4a4w,None,22
2,3,2.937,1,1,a,ygop6p10kgt4a4w,None,23
1,1,0.34,1,1,a,ygop6p10kgt4a4w,None,24
3,3,-3.361,0,1,a,ygop6p10kgt4a4w,None,25
2,3,-0.469,1,1,a,ygop6p10kgt4a4w,None,26
4,7,2.391,1,1,a,ygop6p10kgt4a4w,None,27
4,7,-0.278,1,1,a,ygop6p10kgt4a4w,None,28
6,10,-3.372,1,1,a,ygop6p10kgt4a4w,None,29
2,3,-0.403,1,1,a,ygop6p10kgt4a4w,None,30
6,5,-2.193,1,1,a,ygop6p10kgt4a4w,None,31
6,7,1.157,0,1,a,ygop6p10kgt4a4w,None,32
1,1,-1.524,1,1,a,ygop6p10kgt4a4w,None,33
6,10,-1.213,1,1,a,ygop6p10kgt4a4w,None,34
5,7,0.52,0,1,a,ygop6p10kgt4a4w,None,35
4,7,6.129,0.8442340791738382,1,a,anajk6su5f9k9yb,None,1
6,11,1.944,0.5066258919469928,1,a,anajk6su5f9k9yb,None,2
4,7,-0.661,0.8480885311871227,1,a,anajk6su5f9k9yb,None,3
3,5,1.553,0.9905100830367735,1,a,anajk6su5f9k9yb,None,4
5,9,3.624,0.8832565284178188,1,a,anajk6su5f9k9yb,None,5
5,9,3.488,0.808695652173913,1,a,anajk6su5f9k9yb,None,6
7,13,2.952,0.9333333333333333,0,a,anajk6su5f9k9yb,None,7
5,9,3.178,1,1,a,anajk6su5f9k9yb,None,8
1,1,-1.359,1,1,a,anajk6su5f9k9yb,None,9
6,11,-0.105,0.5841584158415841,1,a,anajk6su5f9k9yb,None,10
3,5,0.406,0.3898305084745763,1,a,anajk6su5f9k9yb,None,11
3,5,0.701,1,1,a,anajk6su5f9k9yb,None,12
3,5,1.849,0.9,1,a,anajk6su5f9k9yb,None,13
6,11,-0.081,0.7530864197530864,1,a,anajk6su5f9k9yb,None,14
7,13,2.971,0.5409836065573771,1,a,anajk6su5f9k9yb,None,15
4,7,4.514,0.2727272727272727,1,a,anajk6su5f9k9yb,None,16
4,7,-0.994,0.1111111111111111,1,a,anajk6su5f9k9yb,None,17
2,3,0.809,1,1,a,anajk6su5f9k9yb,None,18
5,8,-0.019,1,1,a,anajk6su5f9k9yb,None,19
7,10,-0.299,1,0,a,anajk6su5f9k9yb,None,20
7,10,1.312,1,0,a,anajk6su5f9k9yb,None,21
1,1,0.009,1,1,a,anajk6su5f9k9yb,None,22
2,3,0.303,1,1,a,anajk6su5f9k9yb,None,23
4,7,-1.673,1,1,a,anajk6su5f9k9yb,None,24
5,8,0.13,1,1,a,anajk6su5f9k9yb,None,25
2,3,0.609,1,1,a,anajk6su5f9k9yb,None,26
