subject,nStartParticles,particles_to_mutate,LL
vrlt89awtbuehfx,15,4,171.1665854316745
vrlt89awtbuehfx,15,5,174.09008788975987
vrlt89awtbuehfx,15,10,173.73949196559136
vrlt89awtbuehfx,20,1,171.59384261969703
vrlt89awtbuehfx,20,2,171.01157530862994
vrlt89awtbuehfx,20,3,170.86202204738134
vrlt89awtbuehfx,20,4,171.6962751209134
vrlt89awtbuehfx,20,5,171.22102571715348
vrlt89awtbuehfx,20,10,179.22793191514396
vrlt89awtbuehfx,100,5,167.0175644052892
vrlt89awtbuehfx,100,10,166.99402245627027
vrlt89awtbuehfx,100,50,174.7367500802528
vrlt89awtbuehfx,1000,50,167.9605676831251
vrlt89awtbuehfx,1000,500,174.22845792810168
vrlt89awtbuehfx,1000,750,174.4600383150649
vrlt89awtbuehfx,10000,500,170.30408207016418
vrlt89awtbuehfx,10000,750,168.28123909075947
vrlt89awtbuehfx,10000,1000,166.4618235098625
vrlt89awtbuehfx,10000,5000,174.01462461164758
vrlt89awtbuehfx,10000,7500,174.2945805359228
xyvdwfe8z64oyoz,5,1,167.6036525318338
xyvdwfe8z64oyoz,5,2,168.63395828283092
xyvdwfe8z64oyoz,5,3,168.53169042051346
xyvdwfe8z64oyoz,5,4,169.6102062186526
xyvdwfe8z64oyoz,10,1,165.21396835729007
xyvdwfe8z64oyoz,10,2,166.7811548100076
xyvdwfe8z64oyoz,10,3,166.82990769909645
xyvdwfe8z64oyoz,10,4,165.36980229784564
xyvdwfe8z64oyoz,10,5,169.3044701875388
xyvdwfe8z64oyoz,15,1,176.50416585736042
xyvdwfe8z64oyoz,15,2,168.56308218542551
xyvdwfe8z64oyoz,15,3,167.25324178758746
xyvdwfe8z64oyoz,15,4,167.5363221836782
xyvdwfe8z64oyoz,15,5,168.7944769496116
xyvdwfe8z64oyoz,15,10,170.6548466038347
xyvdwfe8z64oyoz,20,1,169.15561964216306
xyvdwfe8z64oyoz,20,2,169.35499030642728
xyvdwfe8z64oyoz,20,3,168.45334681332292
xyvdwfe8z64oyoz,20,4,168.27038284741909
xyvdwfe8z64oyoz,20,5,166.6246513637796
xyvdwfe8z64oyoz,20,10,167.72421467734355
xyvdwfe8z64oyoz,100,5,171.3905481115956
xyvdwfe8z64oyoz,100,10,169.11346020687134
xyvdwfe8z64oyoz,100,50,167.7851958526594
xyvdwfe8z64oyoz,1000,50,171.83054816604738
xyvdwfe8z64oyoz,1000,500,175.47825328393483
xyvdwfe8z64oyoz,1000,750,172.54931005804045
xyvdwfe8z64oyoz,10000,500,170.89856230819103
xyvdwfe8z64oyoz,10000,750,171.4973843681787
xyvdwfe8z64oyoz,10000,1000,167.88801466478577
xyvdwfe8z64oyoz,10000,5000,167.0933626228229
xyvdwfe8z64oyoz,10000,7500,167.95813533104362
z2x1ybgywapr8x0,5,1,189.46476547210253
z2x1ybgywapr8x0,5,2,190.0629551051962
z2x1ybgywapr8x0,5,3,189.66524230523683
z2x1ybgywapr8x0,5,4,194.74617536489495
z2x1ybgywapr8x0,10,1,189.08945203751878
z2x1ybgywapr8x0,10,2,189.58243713779143
z2x1ybgywapr8x0,10,3,191.8232788171693
z2x1ybgywapr8x0,10,4,190.22013675286647
z2x1ybgywapr8x0,10,5,190.14393985459208
z2x1ybgywapr8x0,15,1,188.80416693027624
z2x1ybgywapr8x0,15,2,186.824796557223
z2x1ybgywapr8x0,15,3,190.2530296446164
z2x1ybgywapr8x0,15,4,189.86529419482315
z2x1ybgywapr8x0,15,5,189.1079736992087
z2x1ybgywapr8x0,15,10,194.10706816327925
z2x1ybgywapr8x0,20,1,188.11032512079464
z2x1ybgywapr8x0,20,2,189.630916615664
z2x1ybgywapr8x0,20,3,189.03115357937156
z2x1ybgywapr8x0,20,4,188.644625853063
z2x1ybgywapr8x0,20,5,190.92436748687226
z2x1ybgywapr8x0,20,10,192.70349659763124
z2x1ybgywapr8x0,100,5,188.10478497557997
z2x1ybgywapr8x0,100,10,191.1713975893017
z2x1ybgywapr8x0,100,50,191.8175749586061
z2x1ybgywapr8x0,1000,50,186.89323011048884
z2x1ybgywapr8x0,1000,500,193.41658280238505
z2x1ybgywapr8x0,1000,750,193.5488324130217
z2x1ybgywapr8x0,10000,500,188.69169507229603
z2x1ybgywapr8x0,10000,750,190.62952134527333
z2x1ybgywapr8x0,10000,1000,191.4374519647377
z2x1ybgywapr8x0,10000,5000,192.36640540096738
z2x1ybgywapr8x0,10000,7500,194.89797474064682
3j2uzccgoqa3u2m,5,1,169.5583295776684
3j2uzccgoqa3u2m,5,2,168.17941071976435
3j2uzccgoqa3u2m,5,3,170.6822078218646
3j2uzccgoqa3u2m,5,4,169.97843442144472
3j2uzccgoqa3u2m,10,1,170.6189217392067
3j2uzccgoqa3u2m,10,2,169.1772584732497
3j2uzccgoqa3u2m,10,3,170.09600786328946
3j2uzccgoqa3u2m,10,4,171.54091880273464
3j2uzccgoqa3u2m,10,5,170.58715850632439
3j2uzccgoqa3u2m,15,1,169.6256928520469
3j2uzccgoqa3u2m,15,2,170.5470914957504
3j2uzccgoqa3u2m,15,3,169.9019102721934
3j2uzccgoqa3u2m,15,4,171.717770583323
3j2uzccgoqa3u2m,15,5,172.8670843586508
3j2uzccgoqa3u2m,15,10,169.15070505423623
3j2uzccgoqa3u2m,20,1,168.57681986434247
3j2uzccgoqa3u2m,20,2,171.5409807813476
3j2uzccgoqa3u2m,20,3,170.536715248696
3j2uzccgoqa3u2m,20,4,170.94230528281884
3j2uzccgoqa3u2m,20,5,170.35252588401985
3j2uzccgoqa3u2m,20,10,172.4110215880106
3j2uzccgoqa3u2m,100,5,170.78827155282912
3j2uzccgoqa3u2m,100,10,170.0270669714422
3j2uzccgoqa3u2m,100,50,171.0586942358478
3j2uzccgoqa3u2m,1000,50,172.46007818310136
3j2uzccgoqa3u2m,1000,500,170.38027288901216
3j2uzccgoqa3u2m,1000,750,172.49330549397567
3j2uzccgoqa3u2m,10000,500,173.61376738271426
3j2uzccgoqa3u2m,10000,750,172.97260477895364
3j2uzccgoqa3u2m,10000,1000,172.6277969184712
3j2uzccgoqa3u2m,10000,5000,171.98046773210882
3j2uzccgoqa3u2m,10000,7500,173.92362802643976
vum2fldfgzx1jw1,5,1,167.15824593228342
vum2fldfgzx1jw1,5,2,167.1529056574176
vum2fldfgzx1jw1,5,3,164.8082813800551
vum2fldfgzx1jw1,5,4,165.10715555165433
vum2fldfgzx1jw1,10,1,167.3396693367361
vum2fldfgzx1jw1,10,2,169.8543306888082
vum2fldfgzx1jw1,10,3,168.28880071789632
vum2fldfgzx1jw1,10,4,169.06080654538172
vum2fldfgzx1jw1,10,5,166.004157338909
vum2fldfgzx1jw1,15,1,167.22217158089606
vum2fldfgzx1jw1,15,2,168.1630417881078
vum2fldfgzx1jw1,15,3,166.50944225027808
vum2fldfgzx1jw1,15,4,165.95679510650402
vum2fldfgzx1jw1,15,5,164.14338369325242
vum2fldfgzx1jw1,15,10,167.5543089100317
vum2fldfgzx1jw1,20,1,167.08046435789507
vum2fldfgzx1jw1,20,2,166.66229957163546
vum2fldfgzx1jw1,20,3,165.51106959095011
vum2fldfgzx1jw1,20,4,165.8550100244558
vum2fldfgzx1jw1,20,5,167.10596569778969
vum2fldfgzx1jw1,20,10,166.96612544318876
vum2fldfgzx1jw1,100,5,165.20485681875405
vum2fldfgzx1jw1,100,10,165.88711960877566
vum2fldfgzx1jw1,100,50,165.97326164015152
vum2fldfgzx1jw1,1000,50,167.8267759269361
vum2fldfgzx1jw1,1000,500,167.40719893947124
vum2fldfgzx1jw1,1000,750,165.73790839452178
vum2fldfgzx1jw1,10000,500,166.9468008876178
vum2fldfgzx1jw1,10000,750,164.83326846161756
vum2fldfgzx1jw1,10000,1000,167.84002144540563
vum2fldfgzx1jw1,10000,5000,167.38193891402858
vum2fldfgzx1jw1,10000,7500,165.28794234349417
zpdbjkc3r3564ye,5,1,186.3085686394947
zpdbjkc3r3564ye,5,2,188.79121865362205
zpdbjkc3r3564ye,5,3,184.4843897309546
zpdbjkc3r3564ye,5,4,184.8854632615833
zpdbjkc3r3564ye,10,1,187.37425869827516
zpdbjkc3r3564ye,10,2,187.1564359446596
zpdbjkc3r3564ye,10,3,186.67294439933656
zpdbjkc3r3564ye,10,4,189.4020653062874
zpdbjkc3r3564ye,10,5,189.2822465085035
zpdbjkc3r3564ye,15,1,188.5739748980366
zpdbjkc3r3564ye,15,2,188.33784682253886
zpdbjkc3r3564ye,15,3,188.2892690783939
zpdbjkc3r3564ye,15,4,187.89164607588302
zpdbjkc3r3564ye,15,5,187.60963633985523
zpdbjkc3r3564ye,15,10,190.7254476241114
zpdbjkc3r3564ye,20,1,185.30322568415525
zpdbjkc3r3564ye,20,2,187.76276237163208
zpdbjkc3r3564ye,20,3,185.80022894173663
zpdbjkc3r3564ye,20,4,188.53453183852355
zpdbjkc3r3564ye,20,5,187.2376653209163
zpdbjkc3r3564ye,20,10,188.36657027988417
zpdbjkc3r3564ye,100,5,189.03562310375804
zpdbjkc3r3564ye,100,10,191.72406951459374
zpdbjkc3r3564ye,100,50,189.28575703433464
zpdbjkc3r3564ye,1000,50,187.71208933993879
zpdbjkc3r3564ye,1000,500,187.81261510503964
zpdbjkc3r3564ye,1000,750,188.74113902175293
zpdbjkc3r3564ye,10000,500,186.11852560713044
zpdbjkc3r3564ye,10000,750,188.68443651976085
zpdbjkc3r3564ye,10000,1000,191.43976659892957
zpdbjkc3r3564ye,10000,5000,189.25407115712454
zpdbjkc3r3564ye,10000,7500,189.61374356749243
